"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"23/05/01", "215", "2.9", "29.8", "70.6", "34.7", "1008.3", "0.0", ""
"23/05/02", "179", "3.9", "30.7", "66.8", "35.9", "1009.0", "0.0", ""
"23/05/03", "151", "4.6", "31.1", "63.1", "35.8", "1009.6", "0.0", ""
"23/05/04", "171", "4.4", "31.2", "65.5", "36.9", "1006.7", "0.0", ""
"23/05/05", "189", "3.3", "31.6", "65.2", "37.6", "1004.5", "0.0", ""
"23/05/06", "185", "3.8", "32.3", "59.5", "37.7", "1003.4", "0.0", ""
"23/05/07", "174", "3.7", "32.0", "64.2", "38.5", "1003.4", "0.0", ""
"23/05/08", "152", "4.0", "31.9", "68.5", "39.6", "1005.3", "0.0", ""
"23/05/09", "175", "3.5", "31.2", "69.3", "38.0", "1006.7", "0.0", ""
"23/05/10", "238", "2.6", "28.6", "75.9", "32.9", "1008.5", "0.0", ""
"23/05/11", "171", "4.0", "30.9", "68.3", "36.8", "1008.5", "0.0", ""
"23/05/12", "195", "3.6", "31.2", "61.8", "35.7", "1008.6", "0.0", ""
"23/05/13", "176", "4.4", "31.2", "61.8", "35.7", "1008.3", "0.0", ""
"23/05/14", "187", "4.2", "31.1", "64.2", "36.0", "1008.4", "0.0", ""
"23/05/15", "214", "3.8", "31.3", "62.1", "36.0", "1009.2", "0.0", ""
"23/05/16", "213", "3.0", "29.4", "73.2", "34.3", "1010.0", "4.6", ""
"23/05/17", "174", "2.9", "30.7", "66.4", "35.9", "1009.9", "0.0", ""
"23/05/18", "249", "3.5", "31.0", "63.1", "35.5", "1008.4", "2.0", ""
"23/05/19", "212", "3.9", "31.1", "62.3", "35.7", "1006.8", "0.0", ""
"23/05/20", "230", "3.4", "31.0", "59.4", "34.7", "1006.7", "0.0", ""
"23/05/21", "200", "3.7", "31.5", "60.3", "36.0", "1007.8", "0.0", ""
"23/05/22", "237", "2.5", "29.5", "70.0", "33.9", "1008.5", "4.4", ""
"23/05/23", "223", "2.7", "30.0", "65.9", "34.0", "1008.2", "3.2", ""
"23/05/24", "247", "2.7", "29.8", "68.7", "34.2", "1008.0", "1.4", ""
"23/05/25", "133", "4.1", "32.2", "56.9", "36.7", "1008.5", "0.0", ""
"23/05/26", "185", "3.5", "31.3", "60.8", "35.7", "1007.3", "0.0", ""
"23/05/27", "229", "3.1", "31.1", "61.1", "35.4", "1005.5", "0.0", ""
"23/05/28", "248", "3.1", "29.7", "67.5", "33.8", "1005.7", "0.0", ""
"23/05/29", "227", "2.6", "28.9", "74.1", "33.2", "1006.6", "1.2", ""
"23/05/30", "215", "2.8", "29.9", "67.2", "34.1", "1006.0", "0.0", ""
"23/05/31", "207", "3.1", "31.4", "58.2", "35.3", "1005.4", "0.0", ""
"23/06/01", "212", "4.0", "31.4", "61.4", "36.1", "1005.4", "0.0", ""
"23/06/02", "222", "3.8", "31.7", "58.8", "36.1", "1006.2", "0.0", ""
"23/06/03", "187", "4.2", "31.2", "61.6", "35.8", "1007.1", "0.0", ""
"23/06/04", "221", "3.7", "31.4", "59.7", "35.6", "1006.5", "0.0", ""
"23/06/05", "217", "3.5", "30.6", "63.2", "34.8", "1005.8", "4.4", ""
"23/06/06", "213", "3.6", "29.9", "65.3", "33.8", "1005.8", "0.0", ""
"23/06/07", "214", "4.1", "30.0", "64.0", "33.7", "1006.7", "0.0", ""
"23/06/08", "215", "3.6", "28.9", "70.1", "32.5", "1007.0", "3.0", ""
"23/06/09", "210", "2.9", "28.6", "73.2", "32.4", "1006.8", "0.0", ""
"23/06/10", "198", "2.7", "28.4", "73.9", "32.1", "1005.5", "21.0", ""
"23/06/12", "199", "3.5", "27.6", "78.1", "30.9", "1006.3", "1.4", ""
"23/06/13", "216", "4.1", "29.5", "67.6", "33.3", "1007.2", "0.0", ""
"23/06/14", "212", "4.0", "29.8", "64.7", "33.3", "1008.2", "0.2", ""
"23/06/15", "216", "3.7", "30.1", "65.2", "34.2", "1007.3", "0.0", ""
"23/06/16", "199", "3.3", "29.5", "70.9", "34.0", "1007.0", "9.2", ""
"23/06/17", "206", "3.9", "30.7", "63.7", "35.2", "1007.3", "0.0", ""
"23/06/18", "221", "3.3", "29.5", "64.9", "32.7", "1007.9", "0.0", ""
"23/06/19", "175", "3.6", "29.5", "69.9", "33.8", "1007.7", "0.0", ""
"23/06/20", "198", "3.0", "29.2", "73.4", "34.0", "1008.0", "0.0", ""
"23/06/21", "230", "2.8", "30.3", "68.1", "35.3", "1008.5", "0.2", ""
"23/06/22", "176", "3.4", "29.9", "66.6", "34.1", "1008.0", "0.0", ""
"23/06/23", "215", "3.5", "30.8", "63.6", "35.3", "1006.5", "0.0", ""
"23/06/24", "202", "2.6", "29.9", "66.2", "34.0", "1006.5", "0.0", ""
"23/06/25", "259", "2.3", "29.5", "66.8", "33.2", "1006.9", "1.4", ""
"23/06/26", "222", "2.6", "30.7", "57.6", "33.7", "1007.0", "0.0", ""
"23/06/27", "218", "2.8", "29.9", "65.0", "33.6", "1007.5", "0.0", ""
"23/06/28", "229", "3.3", "30.1", "66.7", "34.5", "1007.6", "0.0", ""
"23/06/29", "194", "3.4", "29.9", "71.0", "35.1", "1006.4", "3.0", ""
"23/06/30", "202", "3.2", "29.9", "72.7", "35.6", "1005.9", "5.4", ""
"23/07/01", "179", "3.6", "28.4", "77.3", "32.6", "1007.0", "9.4", ""
"23/07/02", "209", "3.8", "29.8", "68.0", "34.1", "1007.8", "0.0", ""
"23/07/03", "209", "3.4", "29.4", "67.1", "33.0", "1008.6", "0.0", ""
"23/07/04", "228", "3.1", "30.4", "62.3", "34.2", "1008.2", "0.0", ""
"23/07/05", "232", "3.1", "29.1", "65.6", "32.2", "1008.5", "0.0", ""
"23/07/06", "221", "3.3", "29.3", "69.5", "33.4", "1008.9", "0.0", ""
"23/07/07", "203", "3.4", "29.7", "70.0", "34.4", "1008.2", "0.0", ""
"23/07/08", "236", "2.8", "29.5", "71.2", "34.1", "1007.9", "0.0", ""
"23/07/09", "222", "2.7", "28.5", "74.4", "32.5", "1007.7", "0.6", ""
"23/07/10", "193", "3.2", "28.5", "75.0", "32.5", "1008.0", "2.6", ""
"23/07/11", "223", "3.0", "29.1", "71.4", "33.2", "1008.5", "0.0", ""
"23/07/12", "192", "3.1", "29.8", "70.3", "34.7", "1008.6", "0.0", ""
"23/07/13", "235", "2.4", "29.8", "69.1", "34.4", "1008.3", "0.6", ""
"23/07/14", "256", "3.1", "31.2", "57.4", "34.6", "1007.9", "0.0", ""
"23/07/15", "228", "2.9", "30.9", "58.9", "34.4", "1006.2", "0.0", ""
"23/07/16", "242", "4.3", "30.5", "58.0", "33.3", "1004.9", "0.0", ""
"23/07/17", "238", "3.4", "29.2", "64.2", "32.1", "1004.2", "0.4", ""
"23/07/18", "233", "3.3", "29.5", "64.4", "32.6", "1004.6", "0.6", ""
"23/07/19", "249", "3.3", "29.7", "61.2", "32.5", "1005.0", "0.2", ""
"23/07/20", "200", "2.5", "28.1", "75.4", "31.6", "1006.0", "7.4", ""
"23/07/21", "242", "2.2", "28.6", "71.7", "32.1", "1007.2", "0.4", ""
"23/07/22", "215", "3.0", "28.9", "69.9", "32.5", "1008.1", "0.0", ""
"23/07/23", "241", "2.0", "27.8", "76.3", "31.0", "1007.5", "4.6", ""
"23/07/24", "219", "2.6", "28.8", "70.3", "32.5", "1007.1", "0.2", ""
"23/07/25", "239", "3.0", "29.9", "63.1", "33.3", "1007.9", "0.0", ""
"23/07/26", "244", "3.1", "30.8", "58.8", "34.1", "1007.7", "0.0", ""
"23/07/27", "259", "4.0", "31.1", "56.8", "34.3", "1006.5", "0.0", ""
"23/07/28", "237", "3.4", "30.6", "61.9", "34.5", "1004.8", "0.4", ""
"23/07/29", "228", "3.8", "31.1", "60.4", "35.2", "1004.8", "0.0", ""
"23/07/30", "221", "4.4", "29.8", "67.6", "34.0", "1005.6", "3.8", ""
"23/07/31", "212", "3.9", "30.1", "66.5", "34.5", "1006.8", "0.0", ""
"23/08/01", "220", "4.5", "31.5", "59.0", "35.6", "1006.8", "0.0", ""
"23/08/02", "224", "4.2", "30.8", "63.2", "35.1", "1007.3", "0.0", ""
"23/08/03", "219", "3.5", "29.6", "68.6", "33.9", "1008.2", "2.0", ""
"23/08/04", "226", "3.7", "30.4", "62.3", "34.1", "1010.4", "0.0", ""
"23/08/05", "215", "3.5", "30.1", "64.8", "34.0", "1010.1", "0.0", ""
"23/08/06", "230", "3.7", "30.4", "62.5", "34.2", "1008.2", "1.8", ""
"23/08/07", "218", "3.9", "30.2", "63.9", "34.0", "1007.3", "0.0", ""
"23/08/08", "214", "3.9", "30.7", "61.3", "34.5", "1008.3", "0.0", ""
"23/08/09", "231", "3.3", "30.8", "61.0", "34.6", "1009.3", "0.0", ""
"23/08/10", "231", "3.8", "30.6", "62.1", "34.4", "1008.8", "0.0", ""
"23/08/11", "205", "3.1", "29.7", "70.4", "34.3", "1007.4", "8.0", ""
"23/08/12", "234", "3.2", "30.5", "62.9", "34.6", "1007.0", "0.0", ""
"23/08/13", "197", "3.3", "30.3", "66.4", "34.8", "1006.7", "0.4", ""
"23/08/14", "211", "2.9", "29.8", "67.5", "34.0", "1006.9", "0.8", ""
"23/08/15", "223", "3.3", "30.0", "62.4", "33.3", "1007.6", "0.0", ""
"23/08/16", "243", "3.2", "29.7", "60.8", "32.5", "1008.1", "0.0", ""
"23/08/17", "235", "2.7", "28.1", "73.7", "31.5", "1008.1", "19.0", ""
"23/08/18", "141", "2.3", "28.7", "73.9", "32.8", "1007.0", "5.6", ""
"23/08/19", "250", "2.7", "30.1", "65.6", "34.2", "1005.8", "0.0", ""
"23/08/20", "237", "2.3", "29.0", "71.7", "33.1", "1005.7", "9.4", ""
"23/08/21", "211", "2.9", "27.4", "82.5", "31.0", "1007.2", "17.8", ""
"23/08/22", "210", "2.4", "28.9", "73.3", "33.1", "1007.8", "2.2", ""
"23/08/23", "226", "2.3", "28.8", "72.0", "32.6", "1007.4", "4.6", ""
"23/08/24", "224", "2.5", "29.1", "67.3", "32.4", "1007.7", "0.0", ""
"23/08/25", "225", "2.9", "27.9", "78.5", "31.6", "1008.3", "8.6", ""
"23/08/26", "220", "2.3", "28.6", "72.8", "32.3", "1008.2", "0.2", ""
"23/08/27", "249", "3.1", "30.4", "61.6", "33.9", "1006.6", "0.0", ""
"23/08/28", "212", "3.4", "30.4", "63.7", "34.4", "1005.4", "0.0", ""
"23/08/29", "224", "3.3", "30.0", "64.4", "33.8", "1005.5", "0.0", ""
"23/08/30", "220", "3.4", "30.0", "68.3", "34.6", "1006.4", "0.2", ""
"23/08/31", "249", "2.4", "30.1", "66.3", "34.3", "1006.7", "0.0", ""
"23/09/01", "230", "3.2", "30.0", "64.5", "33.8", "1006.0", "0.0", ""
"23/09/02", "233", "3.4", "30.5", "60.5", "33.9", "1004.6", "0.0", ""
"23/09/03", "210", "3.0", "30.0", "65.8", "34.1", "1003.3", "0.0", ""
"23/09/04", "224", "3.4", "30.4", "62.5", "34.1", "1003.8", "0.0", ""
"23/09/05", "224", "3.2", "29.0", "67.1", "32.1", "1006.7", "0.2", ""
"23/09/06", "228", "1.7", "28.0", "77.4", "31.7", "1008.7", "7.4", ""
"23/09/07", "222", "2.3", "29.3", "70.4", "33.5", "1008.5", "0.4", ""
"23/09/08", "243", "2.4", "28.7", "73.2", "32.6", "1007.6", "1.8", ""
"23/09/09", "224", "3.0", "30.1", "64.7", "34.0", "1005.8", "0.0", ""
"23/09/10", "220", "3.4", "29.4", "64.4", "32.6", "1006.7", "0.0", ""
"23/09/11", "210", "4.0", "28.9", "69.0", "32.3", "1007.6", "0.2", ""
"23/09/12", "213", "3.9", "28.6", "68.6", "31.6", "1009.0", "0.0", ""
"23/09/13", "234", "3.4", "30.4", "61.9", "33.9", "1008.7", "0.0", ""
"23/09/14", "231", "3.2", "29.5", "66.2", "33.1", "1007.9", "0.0", ""
"23/09/15", "221", "2.8", "29.0", "66.6", "32.1", "1006.9", "0.0", ""
"23/09/16", "192", "3.3", "28.0", "73.8", "31.1", "1006.9", "0.4", ""
