"Date", "Wind Dir", "Wind Speed", "Temp.", "Humi.", "heatidx", "Pres.", "Prec.", "Vis."
"20/09/01", "110", "0.0", "27.8", "0.0", "26.5", "1007.3", "0.0", ""
"20/09/15", "274", "5.8", "28.7", "78.0", "33.6", "1006.0", "0.0", ""
"20/09/17", "299", "5.7", "29.5", "70.1", "34.0", "1004.1", "0.0", ""
"20/09/29", "229", "5.2", "28.5", "76.1", "32.7", "1006.4", "0.0", ""
"20/10/04", "224", "4.8", "28.6", "80.4", "33.8", "1007.8", "0.0", ""
"20/10/14", "264", "3.3", "27.0", "86.0", "30.4", "1005.7", "0.0", ""
"20/10/23", "36", "3.1", "27.3", "73.5", "29.6", "1009.6", "0.0", ""
"20/10/24", "24", "3.5", "27.0", "67.0", "28.6", "1010.0", "0.0", ""
"20/11/06", "21", "3.1", "28.9", "71.2", "32.7", "1011.5", "0.0", ""
"20/11/10", "353", "5.0", "26.5", "58.5", "27.4", "1011.0", "0.0", ""
"20/11/19", "265", "2.6", "29.2", "72.9", "33.7", "1008.2", "0.0", ""
"20/12/09", "360", "4.0", "25.2", "68.3", "26.2", "1011.3", "0.0", ""
"20/12/15", "333", "3.1", "27.7", "88.8", "32.5", "1011.4", "0.0", ""
"21/01/03", "349", "5.0", "24.3", "55.9", "25.5", "1012.2", "0.0", ""
"21/01/13", "359", "4.8", "20.5", "56.8", "24.7", "1013.8", "0.0", ""
"21/01/14", "348", "2.6", "22.7", "64.3", "24.4", "1011.7", "0.0", ""
"21/01/16", "181", "3.6", "24.7", "89.0", "25.1", "1010.2", "0.0", ""
"21/01/19", "347", "4.1", "21.5", "63.6", "24.1", "1013.3", "0.0", ""
"21/01/22", "199", "2.0", "24.5", "74.1", "25.3", "1010.0", "0.0", ""
"21/01/25", "187", "4.6", "26.2", "91.1", "28.7", "1010.2", "0.0", ""
"21/01/26", "177", "4.1", "27.4", "88.4", "31.7", "1009.6", "0.0", ""
"21/02/02", "181", "3.1", "27.5", "76.4", "30.5", "1012.2", "0.0", ""
"21/02/16", "185", "8.7", "27.7", "89.6", "32.7", "1010.1", "0.0", ""
"21/02/19", "37", "4.2", "25.4", "68.0", "26.4", "1014.8", "0.0", ""
"21/02/20", "276", "2.9", "25.2", "73.0", "26.3", "1013.3", "0.0", ""
"21/08/11", "203", "5.7", "29.1", "91.1", "37.6", "1007.8", "10.8", ""
"21/09/02", "264", "4.5", "27.5", "92.2", "32.4", "1007.3", "0.0", ""
"21/09/14", "307", "2.6", "27.2", "91.4", "31.6", "1007.7", "51.2", ""
"21/09/22", "259", "3.4", "26.8", "95.0", "30.7", "1006.5", "53.8", ""
"21/10/13", "243", "4.2", "28.7", "88.4", "35.8", "1003.7", "0.0", ""
"21/11/10", "360", "3.9", "27.2", "82.1", "30.4", "1011.4", "0.0", ""
"21/12/15", "343", "4.6", "25.7", "51.7", "26.4", "1011.1", "0.0", ""
