Date,Wind Speed,Temp.,Humi.,heatidx,Pres.,Prec.,Vis.,PM2.5,year,month_sin,month_cos,dayofweek_sin,dayofweek_cos,dayofyear_sin,dayofyear_cos,PM2.5_lag1,PM2.5_lag2,PM2.5_lag3,PM2.5_lag7,PM2.5_lag14,PM2.5_lag30,PM2.5_rollmean3,PM2.5_rollstd3,PM2.5_rollmean7,PM2.5_rollstd7,PM2.5_rollmean14,PM2.5_rollstd14,Wind Dir_sin,Wind Dir_cos,Prec._lag1,Prec._lag2,Prec._lag3,Prec._lag7,Prec._lag14,Prec._rollsum3,Prec._rollmean3,Prec._rollsum7,Prec._rollmean7,Prec._rollsum14,Prec._rollmean14
2012-07-18,3.7,28.6,64.8,31.1,1008.8,0.0,,67.0,2012,1.2246467991473532e-16,-1.0,0.9749279121818236,-0.22252093395631434,-0.2712339106729102,-0.9625134626077081,37.0,32.0,18.0,36.0,,,29.0,9.848857801796106,24.571428571428573,10.097147168996843,25.6,9.070097390142328,-0.5150380749100542,-0.8571673007021123,0.8,0.0,0.0,0.0,,0.8,0.26666666666666666,4.0,0.5714285714285714,5.4,0.54
2012-07-26,2.3,29.2,65.6,32.3,1007.6,0.0,,27.0,2012,1.2246467991473532e-16,-1.0,0.43388373911755823,-0.900968867902419,-0.40045390565126615,-0.9163169044870049,67.0,37.0,32.0,20.0,,,45.333333333333336,18.929694486000912,29.0,18.90326250501043,29.363636363636363,15.160954635330372,0.06975647374412552,-0.9975640502598242,0.0,0.8,0.0,0.0,,0.8,0.26666666666666666,4.0,0.5714285714285714,5.4,0.49090909090909096
2012-07-28,2.5,29.2,67.3,32.5,1007.9,0.0,,50.0,2012,1.2246467991473532e-16,-1.0,-0.9749279121818236,-0.2225209339563146,-0.431672852473784,-0.9020302369860707,27.0,67.0,37.0,16.0,,,43.666666666666664,20.816659994661325,30.0,18.52925614624973,29.166666666666668,14.471497587473193,0.24192189559966773,-0.9702957262759965,0.0,0.0,0.8,3.0,,0.8,0.26666666666666666,4.0,0.5714285714285714,5.4,0.45
2012-08-03,3.4,28.7,65.5,31.4,1007.8,0.0,,21.0,2012,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.5221325810768248,-0.8528643314021597,50.0,27.0,67.0,13.0,,,48.0,20.074859899884732,34.857142857142854,18.703195550748106,30.76923076923077,15.01196104308076,-0.34202014332566866,-0.9396926207859084,0.0,0.0,0.0,0.2,,0.0,0.0,1.0,0.14285714285714285,5.4,0.4153846153846154
2012-08-09,2.6,28.9,65.5,31.7,1007.2,0.0,,51.0,2012,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.6070575744291004,-0.794657851737625,21.0,50.0,27.0,18.0,26.0,,32.666666666666664,15.307950004273378,36.0,17.33974240485327,30.071428571428573,14.65744382014338,1.2246467991473532e-16,-1.0,0.0,0.0,0.0,0.0,1.4,0.0,0.0,0.8,0.1142857142857143,5.4,0.38571428571428573
2012-08-12,1.8,26.4,80.5,28.4,1009.0,43.4,,81.0,2012,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,-0.6471606673266059,-0.7623536388483905,51.0,21.0,50.0,32.0,22.0,,40.666666666666664,17.039170558842745,40.714285714285715,16.06978827608177,31.857142857142858,15.614870342855102,0.5446390350150273,-0.8386705679454239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1142857142857143,3.9999999999999996,0.2857142857142857
2012-08-13,2.2,28.1,75.2,31.7,1007.6,1.0,,61.33333333333333,2012,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.6601521206712315,-0.7511319308705201,81.0,51.0,21.0,37.0,36.0,,51.0,30.0,47.714285714285715,21.42206250352103,36.07142857142857,20.0747230490113,0.3420201433256689,-0.9396926207859083,43.4,0.0,0.0,0.8,0.0,43.4,14.466666666666667,44.199999999999996,6.314285714285714,47.4,3.3857142857142857
2012-08-15,2.7,29.2,60.2,31.4,1007.3,0.0,,41.66666666666666,2012,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.6855476064742154,-0.7280278011569848,61.33333333333333,81.0,51.0,67.0,36.0,,64.44444444444444,15.240054437542513,51.19047619047619,21.367903537485873,37.88095238095239,21.179173427152136,-0.1045284632676535,-0.9945218953682733,1.0,43.4,0.0,0.0,0.0,44.4,14.799999999999999,44.4,6.3428571428571425,48.4,3.457142857142857
2012-08-18,2.7,27.8,69.6,30.3,1007.8,0.6,,22.0,2012,-0.4999999999999997,-0.8660254037844388,-0.9749279121818236,-0.2225209339563146,-0.7221165966101161,-0.691771364614222,41.66666666666666,61.33333333333333,81.0,27.0,20.0,,61.333333333333336,19.666666666666668,47.57142857142857,20.3658340307289,38.285714285714285,21.194603870118293,0.01745240643728344,-0.9998476951563913,0.0,1.0,43.4,0.0,0.0,44.4,14.799999999999999,44.4,6.3428571428571425,48.4,3.457142857142857
2012-08-24,2.4,25.8,80.5,27.3,1008.5,15.6,,17.0,2012,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,-0.7894179103280194,-0.6138561418226122,22.0,41.66666666666666,61.33333333333333,50.0,16.0,,41.666666666666664,19.666666666666654,46.857142857142854,21.274969767883064,38.42857142857143,21.068236135722753,-0.15643446504023073,-0.9876883405951378,0.6,0.0,1.0,0.0,3.0,1.6,0.5333333333333333,45.0,6.428571428571429,49.0,3.5
2012-08-27,2.7,26.1,79.0,27.9,1008.3,14.0,,11.0,2012,-0.4999999999999997,-0.8660254037844388,0.0,1.0,-0.8199717629247767,-0.5724039727378154,17.0,22.0,41.66666666666666,21.0,13.0,,26.888888888888886,13.039825038589905,42.142857142857146,23.950455916836706,38.5,20.987888245163045,-0.017452406437283637,-0.9998476951563913,15.6,0.6,0.0,0.0,0.2,16.2,5.3999999999999995,60.599999999999994,8.657142857142857,61.599999999999994,4.3999999999999995
2012-09-01,2.5,28.2,70.0,31.0,1007.7,0.0,,32.0,2012,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.8660254037844385,-0.5000000000000004,11.0,17.0,22.0,51.0,18.0,,16.666666666666668,5.507570547286028,40.714285714285715,25.6590382396972,38.357142857142854,21.180729947839882,0.05233595624294381,-0.9986295347545738,14.0,15.6,0.6,0.0,0.0,30.2,10.066666666666666,74.6,10.657142857142857,75.39999999999999,5.385714285714285
2012-09-02,2.2,28.7,68.7,31.9,1007.0,0.0,,30.0,2012,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,-0.8744809578310394,-0.4850598461951967,32.0,11.0,17.0,81.0,32.0,,20.0,10.816653826391933,38.0,25.393204106902587,39.357142857142854,20.46404572114633,0.10452846326765373,-0.9945218953682733,0.0,14.0,15.6,43.4,0.0,29.599999999999998,9.866666666666665,74.6,10.657142857142857,75.39999999999999,5.385714285714285
2012-09-06,3.2,26.7,73.5,28.5,1008.3,8.0,,8.0,2012,-0.8660254037844385,-0.5000000000000004,0.43388373911755823,-0.900968867902419,-0.9057022630804714,-0.42391439070986087,30.0,32.0,11.0,61.33333333333333,37.0,,24.333333333333332,11.590225767142446,30.714285714285715,16.89337868474637,39.214285714285715,20.526242174996817,-0.12186934340514731,-0.9925461516413221,0.0,0.0,14.0,1.0,0.8,14.0,4.666666666666667,31.2,4.457142857142857,75.39999999999999,5.385714285714285
2012-09-08,2.7,26.3,79.5,28.3,1010.1,15.4,,15.0,2012,-0.8660254037844385,-0.5000000000000004,-0.9749279121818236,-0.2225209339563146,-0.9197204370389468,-0.3925739646141714,8.0,30.0,32.0,41.66666666666666,67.0,,23.333333333333332,13.31665623695876,23.0952380952381,12.140709427246211,37.142857142857146,22.164773115851368,0.8987940462991669,-0.4383711467890775,8.0,0.0,0.0,0.0,0.0,8.0,2.6666666666666665,38.2,5.457142857142857,82.6,5.8999999999999995
2013-03-12,2.6,27.5,72.8,30.1,1010.1,0.0,,26.0,2013,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.9338372288229252,0.35769823883312546,15.0,8.0,30.0,22.0,27.0,,17.666666666666668,11.239810200058207,19.285714285714285,9.15995425232908,33.42857142857143,21.10836046600687,0.9205048534524404,0.3907311284892737,15.4,8.0,0.0,0.6,0.0,23.4,7.8,53.6,7.6571428571428575,98.0,7.0
2013-03-13,2.4,27.5,71.3,29.8,1010.3,0.0,,23.0,2013,0.8660254037844386,0.5000000000000001,0.9749279121818236,-0.22252093395631434,0.9398560579418954,0.3415707691678556,26.0,15.0,8.0,17.0,50.0,,16.333333333333332,9.073771725877418,19.857142857142858,9.476788686550073,33.357142857142854,21.13346448463482,0.7986355100472928,0.6018150231520484,0.0,15.4,8.0,15.6,0.0,23.4,7.8,53.0,7.571428571428571,98.0,7.0
2013-03-14,3.7,28.0,69.6,30.6,1010.7,0.0,,23.0,2013,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.9455963874271426,0.3253420847119801,23.0,26.0,15.0,11.0,21.0,,21.333333333333332,5.686240703077261,20.714285714285715,9.446591726019227,31.428571428571427,20.725898811942553,0.8480480961564261,0.5299192642332049,0.0,0.0,15.4,14.0,0.0,15.4,5.133333333333334,37.400000000000006,5.342857142857143,98.0,7.0
2013-03-17,2.8,28.1,71.2,31.1,1008.4,0.0,,20.5,2013,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.9611297838723007,0.27609697309746883,23.0,23.0,26.0,32.0,51.0,,24.0,1.73205080756868,22.428571428571427,8.423323628614813,31.571428571428573,20.655260943396595,0.8829475928589269,0.46947156278589086,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,3.3428571428571425,98.0,7.0
2013-03-24,2.6,28.2,71.9,31.4,1006.5,0.0,,18.0,2013,0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,0.9873494423939864,0.15855938510313475,20.5,23.0,23.0,30.0,81.0,,22.166666666666668,1.4433756729738092,20.785714285714285,7.290731232514442,29.392857142857142,20.047977405374294,0.9781476007338056,0.20791169081775945,0.0,0.0,0.0,0.0,43.4,0.0,0.0,23.4,3.3428571428571425,98.0,7.0
2013-03-25,2.3,29.1,65.0,31.9,1005.3,0.0,,23.0,2013,0.8660254037844386,0.5000000000000001,0.0,1.0,0.989932495087353,0.141540295217043,18.0,20.5,23.0,8.0,61.33333333333333,26.0,20.5,2.499999999999843,19.071428571428573,6.0719887696740065,24.892857142857142,13.609889432103792,0.9510565162951536,-0.30901699437494734,0.0,0.0,0.0,8.0,1.0,0.0,0.0,23.4,3.3428571428571425,54.6,3.9
2013-03-26,2.2,29.7,65.5,33.4,1005.7,0.0,,25.0,2013,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.9922222094179323,0.12447926388678915,23.0,18.0,20.5,15.0,41.66666666666666,22.0,20.5,2.499999999999843,21.214285714285715,3.6952350269991716,22.154761904761905,8.676637333036085,0.9993908270190958,-0.034899496702500955,0.0,0.0,0.0,15.4,0.0,0.0,0.0,15.4,2.2,53.6,3.8285714285714287
2013-03-28,2.4,29.2,70.2,33.3,1006.5,0.0,,25.0,2013,0.8660254037844386,0.5000000000000001,0.43388373911755823,-0.900968867902419,0.995918996147179,0.09025161003104117,25.0,23.0,18.0,26.0,22.0,36.0,22.0,3.6055512754638865,22.642857142857142,2.688157450037137,20.964285714285715,6.715264717029431,0.9986295347545738,0.052335956242943966,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,53.6,3.8285714285714287
2013-03-29,2.4,29.3,71.3,33.7,1005.9,0.0,,22.0,2013,0.8660254037844386,0.5000000000000001,-0.433883739117558,-0.9009688679024191,0.9973249731081555,0.07309512989807777,25.0,25.0,23.0,23.0,17.0,36.0,24.333333333333332,1.1547005383789608,22.5,2.4999999999999365,21.178571428571427,6.798210010043783,0.9612616959383189,0.27563735581699916,0.0,0.0,0.0,0.0,15.6,0.0,0.0,0.0,0.0,53.0,3.7857142857142856
2013-04-02,3.1,29.6,71.9,34.6,1006.3,0.0,,10.0,2013,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.9999907397361901,0.004303538296244289,22.0,25.0,25.0,23.0,11.0,20.0,24.0,1.7320508075686798,22.357142857142858,2.49523355143164,21.535714285714285,6.692315586707493,0.9563047559630354,0.29237170472273677,0.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,37.400000000000006,2.6714285714285717
2013-04-08,1.7,29.2,69.0,32.9,1005.3,0.0,,49.0,2013,1.0,6.123233995736766e-17,0.0,1.0,0.9951053111006976,-0.09882013873287143,10.0,22.0,25.0,20.5,32.0,16.0,19.0,7.93725393319372,20.5,5.25198375219621,21.464285714285715,6.817579893510288,0.766044443118978,-0.6427876096865394,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,1.6714285714285713
2013-04-11,3.2,28.0,74.1,31.1,1006.5,4.0,,21.0,2013,1.0,6.123233995736766e-17,0.43388373911755823,-0.900968867902419,0.9886775902323405,-0.1500553983446526,49.0,10.0,22.0,18.0,30.0,13.0,27.0,19.974984355438163,24.571428571428573,11.984116472191321,22.678571428571427,9.730220850638386,0.9205048534524404,0.3907311284892737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.4,1.6714285714285713
2013-04-12,4.3,27.2,78.7,30.0,1006.3,31.0,,17.0,2013,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.9859481499638304,-0.16705162550211924,21.0,49.0,10.0,23.0,8.0,18.0,26.666666666666668,20.108041509140882,25.0,11.761519176251555,22.035714285714285,9.503975455068769,0.9612616959383189,0.27563735581699916,4.0,0.0,0.0,0.0,8.0,4.0,1.3333333333333333,4.0,0.5714285714285714,27.4,1.957142857142857
2013-04-14,2.0,26.9,85.8,30.2,1007.2,0.4,,13.0,2013,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.9796136916454901,-0.20089055513063506,17.0,21.0,49.0,25.0,15.0,32.0,29.0,17.435595774162678,24.142857142857142,12.143977539348061,22.678571428571427,8.756551707275987,0.15643446504023087,0.9876883405951378,31.0,4.0,0.0,0.0,15.4,35.0,11.666666666666666,35.0,5.0,50.4,3.6
2013-04-15,1.9,27.0,84.4,30.0,1005.9,10.4,,9.0,2013,1.0,6.123233995736766e-17,0.0,1.0,0.9760105506323683,-0.21772323039653177,13.0,17.0,21.0,25.0,26.0,37.0,17.0,3.999999999999893,22.428571428571427,12.830395458404519,22.535714285714285,8.90648917646845,0.981627183447664,-0.1908089953765448,0.4,31.0,4.0,0.0,0.0,35.4,11.799999999999999,35.4,5.057142857142857,35.4,2.5285714285714285
2013-04-17,1.3,24.1,93.7,23.5,1006.1,39.0,,13.0,2013,1.0,6.123233995736766e-17,0.9749279121818236,-0.22252093395631434,0.9679377830240642,-0.25119006388481935,9.0,13.0,17.0,22.0,23.0,67.0,13.0,3.999999999999877,20.142857142857142,13.692194509142432,21.321428571428573,9.53456695571263,0.40673664307580043,-0.9135454576426008,10.4,0.4,31.0,0.0,0.0,41.8,13.933333333333332,45.8,6.542857142857143,45.8,3.2714285714285714
2013-04-19,2.0,29.0,68.2,32.5,1005.3,0.0,,21.0,2013,1.0,6.123233995736766e-17,-0.433883739117558,-0.9009688679024191,0.9587178169872964,-0.2843591872810034,13.0,9.0,13.0,10.0,23.0,27.0,11.666666666666666,2.309401076758281,18.857142857142858,13.90957190125527,20.607142857142858,9.770793549830369,0.9781476007338057,-0.20791169081775934,39.0,10.4,0.4,0.0,0.0,49.8,16.599999999999998,84.8,12.114285714285714,84.8,6.057142857142857
2013-04-20,1.8,29.0,70.9,32.9,1006.1,0.0,,24.0,2013,1.0,6.123233995736766e-17,-0.9749279121818236,-0.2225209339563146,0.9536809966304457,-0.30081980763566735,21.0,13.0,9.0,49.0,20.5,50.0,14.333333333333334,6.11010092660771,20.428571428571427,13.352367366340468,20.464285714285715,9.747710353865532,0.6156614753256584,-0.7880107536067219,0.0,39.0,10.4,0.0,0.0,49.4,16.466666666666665,84.8,12.114285714285714,84.8,6.057142857142857
2013-04-21,1.8,27.8,74.1,30.8,1006.5,0.0,,28.0,2013,1.0,6.123233995736766e-17,-0.7818314824680299,0.6234898018587334,0.9483615800121715,-0.3171912885891061,24.0,21.0,13.0,21.0,18.0,21.0,19.333333333333332,5.68624070307726,16.857142857142858,5.429197958832423,20.714285714285715,9.793471698641298,0.4226182617406995,-0.9063077870366499,0.0,0.0,39.0,4.0,0.0,39.0,13.0,84.8,12.114285714285714,84.8,6.057142857142857
2013-04-22,2.2,29.4,69.1,33.5,1006.8,0.0,,21.0,2013,1.0,6.123233995736766e-17,0.0,1.0,0.9427611433904207,-0.3334687789181868,28.0,24.0,21.0,17.0,23.0,51.0,24.333333333333332,3.5118845842841635,17.857142857142858,6.792853387410684,21.428571428571427,9.943798111341616,0.9063077870366499,0.42261826174069944,0.0,0.0,0.0,31.0,0.0,0.0,0.0,80.8,11.542857142857143,84.8,6.057142857142857
