Date,Wind Dir,Wind Speed,Temp.,Humi.,heatidx,Pres.,Prec.,Vis.,PM2.5
2011-01-01,132.0,0.8,19.0,82.8,20.3,981.7,0.0,,
2011-01-02,147.0,0.8,19.4,81.6,20.7,983.0,0.0,,
2011-01-18,123.0,0.7,21.2,77.3,22.1,984.8,0.0,,
2011-01-20,69.0,0.6,21.5,73.9,22.8,984.1,0.0,,
2011-02-09,93.0,0.5,22.8,64.2,24.4,979.9,0.0,,
2011-02-21,81.0,0.0,20.1,89.9,18.6,985.1,0.0,,
2011-02-22,156.0,1.1,29.1,66.6,32.4,982.8,0.0,,
2011-03-03,193.0,1.2,28.8,70.7,32.4,982.3,0.0,,
2011-03-06,168.0,1.3,30.7,61.3,34.5,981.8,0.0,,
2011-03-22,102.0,1.2,25.1,69.5,26.1,981.6,0.0,,
2011-03-23,133.0,1.7,27.6,73.9,30.3,984.2,0.0,,
2011-03-24,194.0,1.9,30.3,64.3,34.4,983.1,0.0,,
2011-03-26,146.0,1.8,29.5,52.3,30.7,983.7,0.0,,
2011-03-30,47.0,2.2,22.1,70.0,23.6,988.0,0.0,,
2011-03-31,104.0,1.5,24.3,73.0,25.1,984.9,0.0,,
2011-04-04,163.0,1.4,30.5,59.7,33.8,981.9,0.0,,
2011-04-05,212.0,1.6,29.3,70.5,33.5,982.8,0.0,,
2011-04-07,105.0,2.3,29.9,73.7,35.8,982.9,9.6,,
2011-04-08,125.0,1.4,30.2,74.3,36.7,983.8,0.2,,
2011-04-18,117.0,1.1,30.4,72.3,36.6,979.2,0.0,,
2011-04-20,95.0,0.8,28.3,80.2,32.8,982.9,0.0,,
2011-04-25,19.0,1.6,27.3,83.4,30.7,983.2,0.0,,
2011-04-29,169.0,1.1,27.3,84.6,31.0,981.3,7.0,,
2011-05-10,120.0,1.6,25.1,97.1,25.7,977.5,10.8,,
2011-05-15,67.0,1.2,26.5,89.5,29.3,984.0,9.0,,
2011-05-18,185.0,1.1,26.8,89.1,30.1,981.0,0.4,,
2011-06-07,166.0,0.8,27.9,88.5,33.2,980.6,0.6,,
2011-06-27,133.0,0.1,24.8,99.9,24.9,978.0,11.6,,
2011-07-19,182.0,3.0,26.3,83.8,28.5,975.7,0.0,,
2011-07-26,131.0,1.4,26.3,85.4,28.5,978.6,0.0,,
2011-07-27,134.0,1.3,27.7,83.2,31.7,976.9,0.0,,
