Date,Wind Dir,Wind Speed,Temp.,Humi.,heatidx,Pres.,Prec.,Vis.,PM2.5
2011-01-02,296.0,1.9,21.5,72.9,23.0,990.8,0.0,,
2011-01-05,67.0,2.1,23.3,72.5,24.1,990.9,0.0,,
2011-01-06,76.0,4.4,23.7,59.6,25.1,992.8,0.0,,
2011-01-12,66.0,2.1,18.4,73.6,22.8,991.1,0.0,,
2011-01-16,76.0,3.3,18.2,59.3,25.4,994.6,0.0,,
2011-01-19,261.0,1.6,21.1,63.6,24.0,990.6,0.0,,
2011-01-20,66.0,1.7,21.7,70.1,23.4,990.2,0.0,,
2011-01-22,58.0,2.0,21.0,62.6,24.1,992.9,0.0,,
2011-01-25,68.0,3.0,21.5,64.1,24.0,995.8,0.0,,
2011-01-26,74.0,3.3,22.9,56.3,24.9,996.3,0.0,,
2011-01-29,76.0,4.7,21.2,53.6,24.8,996.6,0.0,,
2011-02-03,15.0,2.2,21.6,58.3,24.5,993.4,0.0,,
2011-02-05,57.0,2.1,23.8,55.8,25.2,991.4,0.0,,
2011-02-10,267.0,2.3,25.4,52.7,26.2,987.8,0.0,,
2011-02-17,285.0,2.4,27.0,57.0,27.9,989.0,0.0,,
2011-02-20,72.0,3.4,27.3,59.2,28.3,989.8,0.0,,
2011-02-26,18.0,3.7,26.8,65.0,28.2,989.1,0.0,,
2011-03-03,83.0,4.1,27.7,53.9,28.4,990.3,0.0,,
2011-03-07,101.0,4.6,30.2,48.9,31.2,988.5,0.0,,
2011-03-08,49.0,3.8,22.2,71.3,23.5,992.5,0.0,,
2011-03-10,90.0,4.1,26.2,53.9,26.9,993.1,0.0,,
2011-03-16,35.0,4.7,16.9,71.9,24.1,995.3,0.4,,
2011-03-21,283.0,2.8,28.7,52.3,29.6,987.7,0.0,,
2011-03-22,63.0,4.0,30.6,44.5,31.1,989.4,0.0,,
2011-03-24,89.0,5.8,26.4,50.8,26.9,992.6,0.0,,
2011-03-29,38.0,4.8,16.8,60.0,26.4,998.1,26.0,,
2011-04-03,220.0,2.1,29.1,57.3,30.8,987.2,0.0,,
2011-04-07,311.0,3.1,26.9,61.6,28.0,989.7,1.0,,
2011-04-08,86.0,3.2,28.9,61.9,31.2,990.5,0.0,,
2011-04-13,309.0,2.4,28.3,56.3,29.5,989.7,0.0,,
2011-04-14,203.0,2.0,29.3,59.0,31.4,986.6,0.0,,
2011-04-22,101.0,3.1,28.5,69.6,31.7,987.2,0.0,,
2011-05-01,280.0,3.0,27.0,71.1,28.9,988.2,3.8,,
2011-05-02,231.0,2.6,30.3,66.3,34.9,985.9,0.0,,
2011-05-05,36.0,1.9,28.4,70.1,31.5,987.0,1.0,,
2011-05-10,177.0,3.4,29.6,69.1,34.0,982.7,0.0,,
2011-05-12,184.0,2.5,27.5,66.7,29.3,985.1,0.4,,
2011-05-16,3.0,3.0,28.7,70.5,32.1,990.4,1.0,,
2011-05-23,174.0,3.0,30.4,69.7,35.9,984.1,0.0,,
2011-06-14,217.0,3.2,29.6,70.8,34.4,984.9,0.8,,
2011-06-16,210.0,3.3,28.9,78.2,34.2,983.1,0.0,,
2011-06-19,204.0,2.6,29.9,73.2,35.6,981.0,0.0,,
2011-06-22,246.0,6.0,30.7,58.0,33.7,979.9,0.0,,
2011-06-29,215.0,3.0,28.2,80.5,32.7,984.9,0.6,,
2011-07-01,148.0,3.4,26.1,98.9,28.6,985.7,0.2,,
2011-07-14,196.0,2.9,27.9,82.3,32.3,982.5,5.8,,
2011-08-03,190.0,1.5,25.9,88.8,27.8,986.9,2.4,,
2011-08-06,251.0,4.5,27.9,76.5,31.4,981.7,0.2,,
2011-08-10,176.0,2.4,26.5,82.7,29.0,983.6,0.0,,
2011-08-12,156.0,2.3,26.7,82.7,29.4,984.9,0.0,,
2011-08-13,12.0,1.9,27.2,83.6,30.6,986.4,4.4,,
2011-08-15,18.0,2.0,26.0,83.0,27.8,988.6,32.6,,
2011-09-01,195.0,2.6,25.8,85.8,27.4,984.9,2.6,,
2011-09-02,171.0,2.7,26.1,86.4,28.2,984.4,9.4,,
2011-09-08,274.0,3.9,26.7,81.8,29.3,984.8,7.2,,
2011-09-14,195.0,2.0,25.7,88.4,27.2,986.7,21.4,,
2011-09-19,117.0,2.0,26.8,86.1,29.9,986.7,0.6,,
2011-09-25,158.0,1.5,27.1,79.9,30.0,987.5,0.0,,
2011-10-03,74.0,1.7,25.0,80.6,25.9,987.6,0.0,,
2011-10-09,57.0,2.2,26.9,74.4,29.0,990.1,0.0,,
2011-10-12,300.0,2.6,26.9,78.9,29.4,988.2,0.0,,
2011-10-13,180.0,2.1,26.4,83.6,28.7,987.5,6.0,,
2011-10-18,0.0,2.0,25.0,70.3,25.9,992.7,0.0,,
2011-11-11,94.0,1.7,22.6,75.0,23.3,992.5,0.2,,
2011-11-15,337.0,1.9,23.9,70.0,24.8,993.4,0.0,,
2011-11-19,25.0,1.8,24.9,68.9,25.9,992.1,0.0,,
2011-12-16,69.0,3.7,22.5,55.7,24.8,995.8,0.0,,
2011-12-20,322.0,2.4,19.5,68.5,23.5,993.7,0.0,,
2012-01-12,36.0,2.4,21.0,64.9,23.9,995.2,0.2,,
2012-01-16,219.0,1.4,22.0,73.6,23.1,987.4,0.0,,
2012-01-17,247.0,1.6,24.1,66.5,25.2,987.2,0.0,,
2012-01-18,280.0,1.7,25.4,68.4,26.5,987.7,0.0,,
2012-01-28,110.0,1.8,25.2,67.5,26.2,989.6,0.0,,
2012-02-22,146.0,1.7,25.4,59.3,26.3,986.0,0.0,,
2012-02-27,61.0,3.6,25.2,64.2,26.2,986.7,0.0,,
2012-03-02,149.0,2.3,29.1,57.9,30.9,985.5,0.0,,
2012-03-14,84.0,2.2,27.4,57.1,28.3,990.6,0.0,,
2012-03-17,91.0,2.7,25.5,70.5,26.6,988.4,2.8,,
2012-04-01,81.0,2.2,24.9,55.9,25.9,992.9,0.0,,
2012-04-07,59.0,2.4,23.4,80.7,23.6,992.2,0.0,,
2012-04-08,0.0,1.7,26.1,64.9,27.2,990.8,0.0,,
2012-04-11,0.0,3.1,29.8,56.4,31.8,987.2,0.0,,
2012-04-12,0.0,2.8,30.6,52.1,32.4,986.2,0.0,,
2012-04-16,0.0,2.5,29.6,61.3,32.3,985.9,0.0,,
2012-04-18,159.0,3.9,31.3,53.2,33.8,984.5,0.0,,
2012-04-19,158.0,3.2,32.4,49.2,34.9,985.1,0.2,,
2012-04-21,25.0,4.5,27.8,65.0,29.7,986.4,0.0,,
2012-04-22,52.0,3.2,28.4,66.1,30.8,986.0,0.0,,
2012-05-01,230.0,3.8,30.4,57.2,33.1,984.8,5.4,,
2012-05-03,248.0,3.0,28.1,69.2,30.7,984.2,2.0,,
2012-05-06,90.0,3.6,25.1,82.6,25.9,985.2,30.6,,
2012-05-11,217.0,2.6,30.5,59.9,33.7,983.2,0.0,,
2012-05-14,104.0,2.9,30.4,61.4,33.8,982.8,0.0,,
2012-05-16,155.0,2.7,27.9,70.5,30.5,982.8,0.0,,
2012-05-17,90.0,2.7,26.5,79.1,28.6,983.2,2.0,,
2012-05-21,196.0,2.5,29.8,66.9,33.8,983.0,0.0,,
2012-05-22,158.0,2.4,28.3,72.3,31.7,983.1,0.4,,
2012-05-23,130.0,2.8,26.2,82.3,28.2,982.6,26.8,,
2012-05-25,98.0,2.9,26.6,78.0,28.7,982.4,6.6,,
2012-05-28,130.0,2.3,26.3,82.4,28.5,983.8,9.8,,
2012-05-29,139.0,2.9,28.4,71.2,31.7,984.3,12.6,,
2012-06-05,153.0,2.4,28.3,76.5,32.3,980.2,0.0,,
2012-06-06,239.0,2.5,28.2,78.1,32.4,979.1,1.0,,
2012-06-10,168.0,3.5,28.3,71.2,31.5,982.6,0.0,,
2012-06-12,215.0,3.9,29.2,65.2,32.3,983.9,0.0,,
2012-06-13,232.0,4.1,28.5,65.8,31.0,984.5,0.0,,
2012-06-14,234.0,4.0,29.0,60.5,31.1,981.5,0.0,,
2012-06-17,227.0,2.4,27.6,75.1,30.5,981.6,0.6,,
2012-06-18,231.0,4.9,29.2,65.7,32.4,983.3,0.0,,
2012-06-20,215.0,4.0,28.0,65.2,30.0,983.5,0.0,,
2012-06-28,193.0,2.7,28.0,67.4,30.3,982.9,0.0,,
2012-06-30,38.0,2.1,26.3,79.8,28.3,981.7,0.0,,
2012-07-01,136.0,2.2,25.3,84.6,26.4,982.9,17.6,,
2012-07-07,142.0,2.7,27.3,76.0,30.0,981.9,3.6,,
2012-07-11,191.0,2.0,28.8,72.2,32.8,983.2,8.2,,
2012-07-13,157.0,3.0,27.6,76.3,30.6,983.7,2.8,,
2012-07-14,216.0,3.1,27.9,71.0,30.6,984.4,0.6,,
2012-07-23,240.0,4.9,26.3,74.0,27.9,980.2,2.2,,
2012-07-25,201.0,3.9,26.5,69.3,28.1,982.3,0.0,,
2012-07-26,182.0,3.1,27.0,71.0,29.0,983.4,0.0,,
2012-07-27,221.0,4.0,28.1,63.4,30.0,983.3,0.0,,
2012-08-01,261.0,4.2,27.5,65.3,29.3,981.5,0.0,,
2012-08-08,217.0,3.4,23.5,88.7,22.8,981.6,32.6,,
2012-08-09,183.0,3.3,23.8,86.6,23.6,981.3,9.4,,
2012-08-13,203.0,3.1,27.8,70.5,30.4,982.1,0.0,,
2012-08-15,68.0,3.0,27.2,77.3,30.0,983.5,4.6,,
2012-08-16,185.0,2.6,27.2,78.0,29.9,982.2,0.6,,
2012-08-19,175.0,2.7,26.4,79.3,28.3,986.0,48.2,,
2012-08-21,257.0,3.2,28.7,67.6,31.7,984.3,0.0,,
2012-08-22,256.0,3.3,28.8,68.6,32.1,984.2,10.2,,
2012-08-23,72.0,1.9,26.1,81.9,27.9,984.8,1.6,,
2012-08-24,73.0,1.9,25.9,81.0,27.5,985.3,15.8,,
2012-08-26,144.0,2.0,27.0,76.1,29.4,983.9,0.0,,
2012-08-27,141.0,1.5,27.0,80.3,29.8,983.3,0.2,,
2012-08-29,151.0,2.5,25.1,86.3,26.0,987.1,16.6,,
2012-09-02,166.0,2.2,25.9,84.8,27.7,984.0,13.4,,
