Date,Wind Dir,Wind Speed,Temp.,Humi.,heatidx,Pres.,Prec.,Vis.,PM2.5
2023-05-01,287.0,1.3,29.3,67.9,33.0,982.9,0.0,,40.0
2023-05-02,270.0,1.6,28.8,71.5,32.5,983.3,4.4,,49.0
2023-05-03,266.0,1.2,31.5,60.1,36.0,983.0,0.0,,49.0
2023-05-04,264.0,1.2,31.6,59.1,35.8,979.0,0.0,,64.0
2023-05-05,261.0,1.2,32.1,59.1,37.0,976.6,0.0,,63.0
2023-05-06,261.0,1.2,32.6,59.1,38.3,975.7,0.0,,67.0
2023-05-07,258.0,1.2,33.3,56.7,39.2,975.7,0.0,,73.0
2023-05-08,259.0,1.9,29.0,69.5,32.7,979.9,0.6,,62.0
2023-05-09,260.0,1.2,29.2,67.9,32.8,981.2,0.0,,38.0
2023-05-10,226.0,1.5,26.7,74.9,28.7,983.2,0.0,,32.0
2023-05-11,230.0,1.5,29.7,67.6,33.8,983.1,0.0,,28.0
2023-05-12,259.0,1.2,26.4,87.2,28.9,983.7,0.0,,25.0
2023-05-13,281.0,1.3,26.2,88.5,28.6,983.0,25.4,,21.0
2023-05-14,295.0,1.3,26.3,85.5,28.5,982.1,13.2,,22.0
2023-05-15,237.0,1.2,26.1,85.0,28.0,983.0,0.8,,32.0
2023-05-16,236.0,1.4,27.5,74.8,30.3,983.1,0.4,,35.0
2023-05-17,240.0,1.1,29.1,70.1,32.9,982.6,0.0,,37.0
2023-05-18,287.0,1.0,30.0,65.4,34.1,980.9,0.0,,45.0
2023-05-19,266.0,1.0,29.8,66.5,33.7,979.7,0.0,,45.0
2023-05-20,274.0,1.1,30.4,62.1,34.1,979.8,0.0,,44.0
2023-05-21,281.0,1.1,30.7,63.6,35.1,980.7,0.0,,46.0
2023-05-22,249.0,1.3,30.3,64.6,34.5,981.0,0.0,,43.0
2023-05-23,218.0,1.9,30.4,63.3,34.4,980.5,0.0,,37.0
2023-05-24,184.0,2.3,31.5,60.7,36.1,980.0,8.0,,37.0
2023-05-25,51.0,2.3,30.2,67.4,34.9,981.4,1.2,,34.0
2023-05-26,245.0,1.1,30.6,67.5,35.8,980.4,0.0,,37.0
2023-05-27,281.0,1.1,30.1,70.9,35.5,979.3,0.0,,33.0
2023-05-28,200.0,1.2,29.8,69.6,34.5,979.9,1.8,,31.0
2023-05-29,266.0,0.8,28.6,75.9,32.9,981.4,1.2,,22.0
2023-05-30,248.0,1.3,30.1,71.6,35.7,979.6,1.2,,20.0
2023-05-31,217.0,1.9,30.0,70.1,35.1,978.4,7.4,,22.0
2023-06-01,255.0,1.4,31.0,67.7,36.8,977.3,0.0,,23.0
2023-06-02,243.0,1.3,31.8,61.4,37.0,978.2,0.0,,22.6
2023-06-03,276.0,1.7,30.1,67.8,34.8,979.8,0.0,,21.8
2023-06-04,189.0,1.8,30.9,64.9,35.9,978.7,3.8,,20.0
2023-06-05,204.0,1.9,28.0,79.5,32.0,979.2,68.4,,16.8
2023-06-06,288.0,1.2,26.5,85.5,29.0,979.1,0.2,,15.5
2023-06-07,112.0,1.7,27.5,84.8,31.6,979.7,0.4,,15.1
