Date,Wind Dir,Wind Speed,Temp.,Humi.,heatidx,Pres.,Prec.,Vis.,PM2.5
2011-01-05,17.0,3.4,29.1,57.7,30.9,1008.8,0.0,,
2011-01-06,31.0,3.5,27.1,66.3,28.6,1009.8,0.0,,
2011-01-14,37.0,2.9,27.4,58.3,28.5,1009.5,0.0,,
2011-01-15,36.0,3.7,26.2,54.7,26.9,1011.2,0.0,,
2011-01-17,34.0,5.3,24.6,52.5,25.7,1011.6,0.0,,
2011-01-18,21.0,3.2,25.8,53.4,26.5,1009.3,0.0,,
2011-01-19,25.0,2.6,25.5,54.3,26.3,1009.0,0.0,,
2011-01-27,28.0,4.5,29.8,50.4,30.8,1010.9,0.0,,
2011-01-28,36.0,4.3,30.0,51.4,31.2,1009.7,0.0,,
2011-02-03,33.0,2.9,27.5,59.1,28.7,1010.1,0.0,,
2011-02-15,15.0,1.3,24.0,96.0,23.0,1011.0,17.0,,
2011-02-26,179.0,1.8,28.5,78.8,33.2,1008.2,1.2,,
2011-03-03,212.0,1.6,29.1,76.5,34.2,1007.7,0.4,,
2011-03-08,24.0,1.4,25.6,97.2,27.0,1009.0,22.0,,
2011-03-09,5.0,1.9,28.7,79.9,34.0,1009.7,0.4,,
2011-03-11,26.0,2.0,28.9,68.6,32.3,1008.8,0.0,,
2011-03-15,8.0,2.7,27.0,80.2,29.8,1008.4,5.4,,
2011-03-16,30.0,5.6,26.6,60.1,27.6,1008.4,0.0,,
2011-04-09,46.0,1.4,28.4,83.1,33.8,1010.9,0.0,,
2011-04-10,207.0,1.6,27.8,82.8,31.9,1010.9,0.0,,
2011-04-15,160.0,1.9,28.9,75.2,33.5,1007.9,0.0,,
2011-04-25,0.0,1.6,25.9,91.5,27.9,1007.5,0.0,,
2011-05-05,73.0,1.9,30.2,76.1,37.1,1006.5,0.0,,
2011-05-12,197.0,1.2,29.0,85.5,36.0,1005.4,0.2,,
2011-06-04,124.0,2.0,29.8,81.1,37.3,1005.3,2.0,,
2011-06-16,181.0,1.6,28.6,82.7,34.3,1006.5,4.2,,
2011-06-27,109.0,1.6,25.8,98.1,27.7,1006.4,32.4,,
2011-07-27,218.0,1.8,27.8,86.6,32.5,1005.3,2.2,,
2011-07-28,199.0,2.3,28.6,81.2,33.9,1004.2,1.2,,
2011-07-31,187.0,2.8,27.4,84.4,31.2,1003.5,62.0,,
2011-08-14,187.0,2.0,26.9,88.0,30.4,1007.2,26.0,,
2011-08-15,142.0,1.7,25.7,92.6,27.3,1008.0,66.6,,
2011-08-16,208.0,1.2,26.0,89.7,28.1,1007.7,20.6,,
2011-08-17,266.0,2.0,26.9,82.9,29.7,1007.2,0.4,,
2011-08-22,219.0,2.3,29.6,77.1,35.8,1007.3,0.0,,
2011-08-24,192.0,2.4,29.3,81.1,35.8,1005.0,0.0,,
2011-09-24,80.0,1.3,25.1,89.6,25.8,1007.9,9.2,,
2011-10-02,229.0,1.2,27.3,86.1,31.3,1005.5,0.8,,
2011-10-22,15.0,2.6,27.8,77.4,31.3,1008.1,0.0,,
2011-10-23,18.0,2.4,28.5,71.8,31.9,1008.0,0.0,,
2011-10-24,14.0,2.2,27.2,78.7,30.2,1007.3,0.0,,
2011-10-26,8.0,2.7,28.7,72.4,32.6,1008.1,0.0,,
2011-10-27,29.0,3.3,28.7,69.7,32.0,1008.3,0.0,,
2011-10-28,31.0,3.5,27.5,74.6,30.2,1008.5,0.0,,
2011-10-30,18.0,3.8,28.1,70.7,30.9,1007.1,0.0,,
2011-11-03,24.0,3.4,28.5,65.9,31.1,1007.0,0.0,,
2011-11-07,357.0,1.6,27.3,80.7,30.4,1005.8,13.0,,
2011-11-11,28.0,3.6,26.5,65.6,27.7,1009.6,0.0,,
2011-11-12,22.0,2.4,27.2,69.5,29.2,1010.6,0.0,,
2011-11-13,25.0,3.9,28.0,61.1,29.7,1010.1,0.0,,
2011-11-14,28.0,3.5,27.9,64.0,29.8,1010.3,0.0,,
2011-11-15,14.0,3.0,28.2,67.6,30.7,1009.4,0.0,,
2011-11-16,23.0,3.2,28.3,67.1,30.9,1008.4,0.0,,
2011-11-17,21.0,3.7,28.0,66.5,30.1,1007.3,0.0,,
2011-11-19,13.0,2.3,28.4,63.9,30.6,1008.6,0.0,,
2011-11-20,14.0,3.9,27.8,59.9,29.1,1010.2,0.0,,
2011-11-23,26.0,5.3,28.6,62.0,30.7,1009.2,0.0,,
2011-11-24,28.0,5.7,26.8,59.9,27.9,1009.8,0.0,,
2011-11-26,16.0,3.7,27.8,66.2,29.8,1007.8,0.0,,
2011-11-27,17.0,3.2,28.0,67.1,30.3,1007.3,0.0,,
2011-11-28,27.0,2.5,28.4,66.6,31.0,1006.8,0.0,,
2011-11-29,4.0,1.8,27.7,74.8,30.7,1007.7,0.0,,
2011-12-01,18.0,2.8,27.6,60.3,28.9,1008.3,0.0,,
2011-12-02,36.0,4.7,26.6,59.4,27.5,1007.9,0.0,,
2011-12-03,33.0,4.9,26.2,60.4,27.2,1008.2,0.0,,
2011-12-04,35.0,4.6,26.3,60.3,27.2,1009.2,0.0,,
2011-12-05,18.0,2.5,25.9,64.1,26.9,1009.1,0.0,,
2011-12-06,27.0,3.7,27.3,60.5,28.5,1008.4,0.0,,
2011-12-07,30.0,4.7,27.7,67.9,29.9,1008.2,0.0,,
2011-12-08,20.0,3.9,27.4,70.1,29.5,1008.4,0.0,,
2011-12-09,27.0,4.8,25.9,65.2,27.0,1009.9,0.0,,
2011-12-12,29.0,5.1,23.1,57.1,24.9,1011.4,0.0,,
2011-12-13,29.0,4.6,24.5,54.7,25.6,1010.6,0.0,,
2011-12-14,19.0,3.7,25.7,57.2,26.6,1010.0,0.0,,
2011-12-15,30.0,4.5,27.5,61.5,28.8,1009.1,0.0,,
2011-12-16,28.0,6.3,26.9,57.5,27.9,1009.9,0.0,,
2011-12-18,28.0,5.8,25.6,57.6,26.5,1011.2,0.0,,
2011-12-19,29.0,4.7,24.7,59.5,25.8,1010.7,0.0,,
2011-12-22,25.0,3.8,27.3,62.4,28.7,1009.4,0.0,,
2011-12-23,26.0,5.5,27.1,60.9,28.2,1008.8,0.0,,
2011-12-24,33.0,7.8,24.8,57.2,25.8,1011.0,0.0,,
2011-12-25,32.0,7.6,22.6,55.0,24.8,1013.0,0.0,,
2011-12-28,21.0,4.1,27.6,58.2,28.7,1010.8,0.0,,
2012-01-01,19.0,3.6,27.8,60.8,29.2,1010.6,0.0,,
2012-01-02,32.0,3.3,28.5,59.5,30.2,1010.0,0.0,,
2012-01-03,275.0,1.1,24.8,88.0,25.3,1010.7,1.8,,
2012-01-04,26.0,1.6,26.7,79.7,29.1,1011.2,1.4,,
2012-01-05,27.0,3.5,29.2,61.3,31.5,1012.0,0.0,,
2012-01-06,12.0,2.5,27.3,68.0,29.2,1012.5,0.0,,
2012-01-07,32.0,3.6,27.3,55.3,28.1,1013.5,0.0,,
2012-01-10,29.0,5.2,27.1,54.1,27.8,1010.7,0.0,,
2012-01-11,29.0,5.2,27.4,52.7,28.0,1011.5,0.4,,
2012-01-12,31.0,5.3,24.2,63.3,25.3,1011.3,0.2,,
2012-01-13,23.0,3.6,27.9,56.8,29.0,1008.7,0.0,,
2012-01-14,22.0,2.3,28.1,68.4,30.7,1006.9,0.6,,
2012-01-17,321.0,1.7,27.3,80.6,30.4,1005.9,0.2,,
2012-01-18,177.0,1.7,28.1,76.2,31.7,1006.7,0.0,,
2012-01-19,15.0,1.3,26.0,88.6,28.0,1007.6,36.0,,
2012-01-20,16.0,1.6,26.2,84.4,28.2,1008.1,1.2,,
2012-01-21,216.0,1.6,27.6,79.0,30.9,1007.8,0.2,,
2012-01-22,276.0,1.8,27.6,76.5,30.6,1008.8,0.0,,
2012-01-23,20.0,1.7,25.8,83.4,27.3,1008.9,14.2,,
2012-01-24,113.0,1.6,27.3,77.5,30.1,1008.6,0.2,,
2012-01-25,25.0,2.1,26.7,76.1,28.8,1008.9,0.0,,
2012-01-26,25.0,1.8,27.6,76.6,30.7,1008.5,1.0,,
2012-01-30,29.0,3.4,25.6,78.7,26.9,1009.4,2.6,,
2012-01-31,25.0,3.0,27.2,69.1,29.0,1010.3,0.0,,
2012-02-03,17.0,2.1,26.8,77.5,29.1,1010.5,8.0,,
2012-02-06,206.0,1.9,27.8,76.4,31.2,1008.5,0.0,,
2012-02-07,229.0,1.8,27.8,78.1,31.3,1008.2,0.0,,
2012-02-08,134.0,1.6,28.1,78.7,32.2,1008.8,0.0,,
2012-02-09,159.0,1.5,27.6,80.1,31.0,1009.5,1.0,,
2012-02-10,59.0,1.5,27.3,77.9,30.2,1009.9,0.2,,
2012-02-11,69.0,1.7,28.1,74.7,31.4,1009.7,0.0,,
2012-02-16,313.0,1.9,27.7,74.5,30.6,1006.8,0.0,,
2012-02-17,13.0,1.6,26.0,86.0,27.9,1007.9,63.8,,
2012-02-18,28.0,2.5,24.6,84.4,25.0,1009.2,33.0,,
2012-02-19,38.0,4.7,26.7,62.5,27.9,1008.7,0.2,,
2012-02-20,26.0,2.9,26.2,62.7,27.3,1007.4,0.0,,
