Date,Wind Dir,Wind Speed,Temp.,Humi.,heatidx,Pres.,Prec.,Vis.,PM2.5
2017-05-17,0.0,0.0,29.3,73.4,34.2,0.0,0.0,,
2017-05-18,0.0,0.0,22.7,50.9,25.0,0.0,0.0,,
2017-05-19,0.0,0.0,23.2,50.3,25.1,0.0,0.0,,
2018-07-26,0.0,0.0,24.7,51.1,25.7,1003.1,1.6,,
2019-12-21,44.0,0.0,25.3,6.1,24.5,993.0,0.0,,
2019-12-22,0.0,0.0,25.5,6.7,24.6,995.0,0.0,,
2019-12-23,254.0,0.0,25.3,0.0,24.1,996.3,0.0,,
2019-12-25,124.0,1.4,26.6,0.0,25.3,990.5,0.0,,
2019-12-28,38.0,4.1,22.6,59.1,24.7,994.1,0.8,,
2020-01-02,50.0,5.5,25.2,57.9,26.1,997.7,0.0,,
2020-01-07,55.0,3.7,25.4,55.0,26.3,993.4,0.4,,
2020-01-08,58.0,3.6,26.2,55.8,27.0,992.8,0.0,,
2020-01-16,70.0,2.8,25.2,54.5,26.1,992.7,0.0,,
2020-01-31,61.0,3.6,21.5,46.0,25.0,994.5,0.0,,
2020-02-12,162.0,2.3,27.8,47.9,28.1,992.2,0.0,,
2020-02-26,52.0,4.0,26.1,41.6,26.3,992.9,0.0,,
2020-03-12,165.0,2.6,30.3,43.8,30.5,991.1,0.0,,
2020-03-14,73.0,5.3,30.9,40.4,30.8,991.0,0.0,,
2020-03-28,188.0,2.4,31.2,45.3,32.0,987.5,0.0,,
2020-04-02,85.0,3.0,26.6,77.9,28.8,990.2,21.0,,
2020-04-04,63.0,3.7,30.2,51.3,31.5,991.0,0.0,,
2020-04-05,65.0,4.2,29.1,50.2,29.8,991.3,0.0,,
2020-04-09,50.0,3.5,25.3,74.3,26.3,992.1,1.4,,
2020-04-17,174.0,3.5,28.0,56.0,29.1,991.3,0.0,,
2020-04-22,172.0,4.7,31.5,54.0,34.3,989.3,61.4,,
2020-04-23,57.0,4.1,28.6,55.1,29.8,990.7,0.0,,
