Date,Wind Dir,Wind Speed,Temp.,Humi.,heatidx,Pres.,Prec.,Vis.,PM2.5
2011-01-05,102.0,1.7,24.8,65.7,25.8,1007.1,0.2,,
2011-01-17,107.0,1.9,21.2,71.5,23.1,1009.6,0.0,,
2011-01-18,161.0,1.4,22.5,66.2,24.1,1007.9,0.0,,
2011-01-24,139.0,1.6,25.3,67.2,26.4,1009.1,0.0,,
2011-01-26,73.0,1.9,25.6,61.6,26.6,1010.7,0.0,,
2011-02-07,244.0,1.8,26.2,58.5,27.0,1003.5,0.0,,
2011-02-08,40.0,1.6,23.9,64.0,25.1,1002.1,0.0,,
2011-02-28,175.0,2.7,29.5,75.4,34.9,1004.0,2.2,,
2011-03-11,132.0,2.0,28.9,57.8,30.6,1006.5,0.0,,
2011-03-14,349.0,1.9,28.7,65.1,31.3,1005.1,2.0,,
2011-03-30,24.0,1.2,20.4,88.9,19.1,1011.5,0.4,,
2011-04-05,190.0,3.9,29.7,68.6,33.9,1006.2,0.0,,
2011-04-07,194.0,3.4,29.5,71.2,34.1,1006.2,0.0,,
2011-04-09,208.0,1.1,27.7,78.5,31.1,1008.9,0.4,,
2011-04-23,152.0,2.9,27.0,78.1,29.7,1005.1,20.0,,
2011-04-24,336.0,1.3,27.2,80.9,30.2,1005.8,0.2,,
2011-05-07,151.0,1.9,28.0,66.3,30.2,1002.0,25.0,,
2011-05-17,178.0,2.0,28.4,70.3,31.5,1005.6,51.4,,
2011-05-21,147.0,1.5,29.0,55.6,30.4,1002.3,6.2,,
2011-05-24,187.0,1.7,30.1,68.2,34.7,1001.7,0.0,,
2011-05-25,128.0,1.9,27.7,63.4,29.3,1002.2,64.8,,
2011-05-26,93.0,1.1,28.1,71.8,31.1,1003.0,4.4,,
2011-06-05,179.0,4.2,30.2,70.9,35.7,1002.0,0.4,,
2011-06-13,206.0,3.6,29.0,64.4,31.7,1002.2,1.6,,
2011-06-16,209.0,3.4,29.7,65.2,33.2,1000.4,0.0,,
2011-06-17,191.0,3.6,28.1,70.8,31.0,1000.1,0.0,,
2011-06-22,240.0,1.7,29.4,65.1,32.6,997.8,0.0,,
2011-06-29,199.0,2.8,29.2,67.2,32.6,1001.7,0.4,,
2011-07-10,177.0,1.7,28.5,68.6,31.5,999.1,27.8,,
