Date,Wind Dir,Wind Speed,Temp.,Humi.,heatidx,Pres.,Prec.,Vis.,PM2.5
2011-01-01,45.0,3.7,23.1,59.9,24.8,990.1,0.0,,
2011-01-02,48.0,3.0,23.8,63.1,25.1,990.9,0.0,,
2011-01-17,57.0,3.4,19.8,66.7,23.7,993.8,0.0,,
2011-01-26,59.0,5.6,24.6,56.7,25.7,995.0,0.0,,
2011-03-01,94.0,3.3,30.7,53.9,32.9,987.6,0.0,,
2011-03-02,62.0,3.6,27.9,58.3,29.1,989.6,0.0,,
2011-03-07,226.0,3.4,31.2,54.8,34.0,987.9,0.0,,
2011-03-09,63.0,4.1,27.9,61.1,29.4,992.2,0.0,,
2011-03-10,59.0,5.1,26.9,58.3,27.8,992.2,0.0,,
2011-03-17,6.0,3.8,17.3,75.1,23.0,994.4,0.0,,
2011-03-20,254.0,3.5,29.3,57.5,31.1,987.4,0.0,,
2011-03-26,61.0,6.6,24.7,54.2,25.7,993.4,0.0,,
2011-03-28,42.0,6.7,21.0,60.0,24.4,994.5,0.0,,
2011-03-30,36.0,3.2,18.2,80.6,21.0,995.1,0.0,,
2011-04-14,243.0,3.1,29.7,61.6,32.6,987.8,0.0,,
2011-04-22,54.0,3.5,29.1,71.2,33.1,987.9,0.2,,
2011-04-24,36.0,3.7,28.6,55.4,29.8,989.5,0.0,,
2011-04-27,236.0,2.7,29.0,74.0,33.6,986.1,0.0,,
2011-05-04,287.0,3.2,28.5,78.2,33.2,987.2,17.8,,
2011-05-06,248.0,3.4,29.6,73.3,34.9,987.0,0.2,,
2011-05-09,212.0,3.1,27.7,82.6,31.6,984.6,1.6,,
2011-05-18,223.0,2.6,27.7,79.9,31.4,988.2,0.2,,
2011-05-23,255.0,3.0,30.1,72.9,36.2,985.3,0.0,,
2011-06-08,255.0,4.2,29.9,73.9,35.7,986.2,0.0,,
2011-06-10,257.0,4.0,27.9,76.6,31.4,984.6,0.0,,
2011-06-11,238.0,4.8,28.9,72.4,32.8,985.1,0.0,,
2011-06-12,244.0,4.9,28.9,72.6,33.0,986.1,0.0,,
2011-06-14,252.0,4.1,28.4,71.3,31.7,987.0,0.0,,
2011-06-17,249.0,4.1,27.7,81.2,31.4,984.6,15.6,,
2011-06-28,261.0,4.9,28.9,75.6,33.6,984.9,0.8,,
2011-06-29,255.0,3.7,27.7,81.0,31.4,986.1,2.4,,
2011-07-14,245.0,4.1,27.2,83.2,30.6,984.3,12.6,,
2011-07-19,243.0,5.2,27.7,78.7,31.1,984.9,0.0,,
2011-07-20,243.0,5.0,28.2,75.8,31.9,985.9,0.2,,
2011-07-25,320.0,3.0,27.1,84.4,30.5,987.3,2.8,,
2011-07-26,259.0,4.0,28.0,79.0,31.9,986.4,0.2,,
2011-07-27,246.0,3.1,28.7,78.4,33.6,985.0,0.0,,
2011-07-28,265.0,3.0,28.1,78.2,32.2,984.2,0.0,,
2011-07-29,254.0,5.5,28.5,76.3,32.8,982.4,0.0,,
2011-07-30,245.0,6.3,26.3,84.3,28.4,980.6,11.6,,
2011-08-06,254.0,5.1,28.6,76.7,33.0,983.0,0.0,,
2011-08-09,247.0,6.1,26.5,82.3,28.8,985.7,0.2,,
2011-08-11,236.0,4.0,26.2,83.8,28.3,985.0,0.0,,
2011-08-24,243.0,3.0,29.4,77.1,35.1,985.3,4.2,,
2011-08-25,97.0,7.7,24.5,99.6,24.0,987.3,2.4,,
2011-08-29,242.0,3.3,26.3,90.7,28.8,986.0,42.2,,
2011-08-30,253.0,4.7,27.0,82.4,30.0,986.6,0.0,,
2011-08-31,254.0,4.7,27.6,80.0,31.2,985.6,0.0,,
2011-09-01,247.0,4.2,27.4,81.8,30.9,985.5,1.4,,
2011-09-02,246.0,4.6,27.2,83.5,30.6,985.2,5.6,,
2011-09-07,250.0,3.5,26.1,87.9,28.2,986.3,0.6,,
2011-09-14,258.0,2.9,26.6,89.0,29.6,987.3,26.0,,
2011-09-20,242.0,2.8,26.5,91.1,29.4,988.1,35.4,,
