Date,Wind Dir,Wind Speed,Temp.,Humi.,heatidx,Pres.,Prec.,Vis.,PM2.5
2023-05-01,87.0,2.1,29.5,75.8,35.1,1008.6,0.0,,25.0
2023-05-02,194.0,3.2,30.7,70.8,37.0,1009.4,0.0,,25.0
2023-05-03,193.0,3.7,30.2,74.6,36.7,1010.0,9.6,,20.0
2023-05-04,198.0,5.3,30.2,75.1,36.9,1007.3,0.0,,15.0
2023-05-05,186.0,4.7,31.5,71.5,39.4,1005.1,0.0,,17.0
2023-05-06,191.0,5.1,31.8,71.1,40.3,1004.0,0.0,,18.0
2023-05-07,183.0,4.5,31.8,72.0,40.7,1004.2,0.0,,24.0
2023-05-08,141.0,3.3,32.0,72.7,41.4,1006.0,0.0,,25.0
2023-05-09,162.0,3.5,30.4,74.3,37.1,1007.3,0.0,,14.0
2023-05-10,30.0,1.7,27.8,82.9,32.0,1008.7,0.0,,22.0
2023-05-11,161.0,3.4,29.5,77.2,35.4,1009.1,0.0,,22.0
2023-05-12,131.0,3.1,27.9,84.0,32.6,1009.3,0.0,,15.0
2023-05-13,187.0,4.1,28.5,81.0,33.5,1009.3,1.0,,14.0
2023-05-14,164.0,4.0,30.5,70.1,36.3,1009.4,3.6,,16.0
2023-05-15,169.0,3.7,29.7,75.0,35.4,1010.1,9.6,,24.0
2023-05-16,192.0,3.6,30.4,72.7,36.7,1010.4,0.6,,31.0
2023-05-17,214.0,4.6,31.1,70.7,38.2,1010.1,0.0,,23.0
2023-05-18,241.0,4.5,30.2,75.4,37.1,1008.8,0.0,,22.0
2023-05-19,239.0,4.6,31.4,69.2,38.4,1007.0,0.0,,25.0
2023-05-20,210.0,4.3,30.9,72.0,37.9,1007.2,0.0,,25.0
2023-05-21,191.0,4.4,31.3,69.2,38.2,1008.3,0.0,,23.0
2023-05-22,199.0,3.5,31.0,72.5,38.4,1008.9,0.0,,27.0
2023-05-23,208.0,2.8,28.4,86.8,34.3,1008.7,15.8,,26.0
2023-05-24,207.0,4.1,30.7,72.3,37.5,1008.3,0.8,,24.0
2023-05-25,211.0,3.3,31.3,65.8,37.0,1009.1,0.0,,25.0
2023-05-26,210.0,5.8,31.5,68.1,38.4,1007.4,0.0,,26.0
