epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,23,,,5.71010684967041,0.2507944703102112,7.995409965515137,0.24307209253311157,3.4750139713287354
0,23,5.60162878036499,,,,,,
1,47,,,5.241420745849609,0.22405686974525452,7.569218158721924,0.21955503523349762,3.0131301879882812
1,47,3.9135398864746094,,,,,,
2,49,,3.9445738792419434,,,,,
2,71,,,5.941418170928955,0.246212899684906,8.232145309448242,0.2580800950527191,3.3426918983459473
2,71,3.436516523361206,,,,,,
3,95,,,5.4435648918151855,0.22919806838035583,7.667734622955322,0.22153523564338684,2.956303119659424
3,95,3.0882186889648438,,,,,,
4,99,,2.5519752502441406,,,,,
4,119,,,6.355252742767334,0.3042680025100708,8.23204517364502,0.2601608633995056,3.3044536113739014
4,119,2.936748743057251,,,,,,
5,143,,,5.982152462005615,0.2502702474594116,8.257612228393555,0.2582714259624481,3.14487886428833
5,143,2.8291451930999756,,,,,,
6,149,,2.5697178840637207,,,,,
6,167,,,5.8149213790893555,0.2601125240325928,7.947417259216309,0.23334456980228424,3.01579213142395
6,167,2.6604044437408447,,,,,,
7,191,,,6.3494391441345215,0.25726306438446045,9.104249000549316,0.26927170157432556,3.45619535446167
7,191,2.4667208194732666,,,,,,
8,199,,2.5071327686309814,,,,,
8,215,,,5.764959812164307,0.2368992567062378,8.474410057067871,0.22517313063144684,3.2642123699188232
8,215,2.3810601234436035,,,,,,
