epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,23,,,6.017267227172852,0.24095337092876434,8.893733024597168,0.25835052132606506,3.595473289489746
0,23,5.698795318603516,,,,,,
1,47,,,6.263834476470947,0.25662463903427124,8.789765357971191,0.28671807050704956,3.3526482582092285
1,47,3.987245798110962,,,,,,
2,49,,4.187942981719971,,,,,
2,71,,,6.419663906097412,0.254774808883667,9.026500701904297,0.2991217076778412,3.3581275939941406
2,71,3.635040044784546,,,,,,
3,95,,,5.270010948181152,0.234489306807518,7.356855392456055,0.22187890112400055,2.9702959060668945
3,95,3.2454490661621094,,,,,,
4,99,,2.7524685859680176,,,,,
4,119,,,5.74688196182251,0.2814946174621582,7.377035140991211,0.2422521859407425,2.9567677974700928
4,119,2.880582094192505,,,,,,
5,143,,,4.956262111663818,0.22397255897521973,6.827746391296387,0.20879457890987396,2.8048219680786133
5,143,2.6596333980560303,,,,,,
6,149,,2.26064395904541,,,,,
6,167,,,5.149134159088135,0.21746891736984253,7.363051891326904,0.21339459717273712,2.888359308242798
6,167,2.536186695098877,,,,,,
7,191,,,4.997226715087891,0.22224321961402893,6.891711235046387,0.2079285979270935,2.7133288383483887
7,191,2.394902229309082,,,,,,
8,199,,2.1893062591552734,,,,,
8,215,,,5.461316108703613,0.2595914304256439,7.280216217041016,0.23077663779258728,2.9710514545440674
8,215,2.3589529991149902,,,,,,
9,239,,,4.748807430267334,0.2129160761833191,6.774610996246338,0.20166778564453125,2.703918695449829
9,239,2.308389902114868,,,,,,
10,249,,2.0865719318389893,,,,,
10,263,,,5.068755149841309,0.24261796474456787,6.672746658325195,0.21669310331344604,2.752627372741699
10,263,2.26222825050354,,,,,,
11,287,,,5.231884002685547,0.25101056694984436,6.816075801849365,0.22118093073368073,2.794191837310791
11,287,2.1614561080932617,,,,,,
12,299,,1.8997437953948975,,,,,
12,311,,,5.345612049102783,0.24527396261692047,7.1294169425964355,0.21933390200138092,2.8652422428131104
12,311,2.1599690914154053,,,,,,
13,335,,,4.8391218185424805,0.2227037250995636,6.4940619468688965,0.20328588783740997,2.622473955154419
13,335,2.1016507148742676,,,,,,
14,349,,2.1203131675720215,,,,,
14,359,,,4.984652042388916,0.23786228895187378,6.629233360290527,0.2122044712305069,2.744981527328491
14,359,2.0557985305786133,,,,,,
15,383,,,5.128610610961914,0.2380155324935913,6.946557998657227,0.21306049823760986,3.0298376083374023
15,383,2.0576326847076416,,,,,,
16,399,,1.9407645463943481,,,,,
16,407,,,5.601297378540039,0.267924964427948,7.252702713012695,0.23207847774028778,2.9508790969848633
16,407,2.0789339542388916,,,,,,
17,431,,,5.704798698425293,0.2807505130767822,7.231817722320557,0.23988540470600128,2.9690699577331543
17,431,2.1174018383026123,,,,,,
18,449,,1.9167540073394775,,,,,
18,455,,,4.662144184112549,0.20781897008419037,6.599747180938721,0.19552302360534668,2.6102325916290283
18,455,1.9603062868118286,,,,,,
19,479,,,4.905478477478027,0.22839368879795074,6.675742149353027,0.20645448565483093,2.7017982006073
19,479,1.9156314134597778,,,,,,
20,499,,2.1998918056488037,,,,,
20,503,,,4.937773704528809,0.23164041340351105,6.672004699707031,0.20823509991168976,2.735102653503418
20,503,1.9163275957107544,,,,,,
21,527,,,4.984017848968506,0.23405437171459198,6.686488151550293,0.20946107804775238,2.740706443786621
21,527,1.8902063369750977,,,,,,
22,549,,2.129709482192993,,,,,
22,551,,,4.989725589752197,0.2356145977973938,6.690888404846191,0.2104625254869461,2.721355438232422
22,551,1.8863543272018433,,,,,,
23,575,,,5.074291229248047,0.24066944420337677,6.734809398651123,0.2137226164340973,2.815277338027954
23,575,1.8769298791885376,,,,,,
