epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,23,,,6.103445053100586,0.24211232364177704,8.985206604003906,0.26025158166885376,3.7019307613372803
0,23,6.237599849700928,,,,,,
1,47,,,6.35598087310791,0.2721135914325714,8.853997230529785,0.2588924169540405,3.548485040664673
1,47,4.1657328605651855,,,,,,
2,49,,3.8566417694091797,,,,,
2,71,,,6.305190563201904,0.24121405184268951,9.135499954223633,0.2793067991733551,3.3687937259674072
2,71,3.77278733253479,,,,,,
3,95,,,5.451716423034668,0.24462129175662994,7.491875648498535,0.22714747488498688,2.9426121711730957
3,95,3.428168296813965,,,,,,
4,99,,3.3016719818115234,,,,,
4,119,,,5.4271063804626465,0.2373991310596466,7.624525547027588,0.22776593267917633,3.0053164958953857
4,119,3.1540801525115967,,,,,,
5,143,,,5.323540687561035,0.2413771152496338,7.360459327697754,0.22535204887390137,2.8899242877960205
5,143,2.8640899658203125,,,,,,
6,149,,2.774552345275879,,,,,
6,167,,,5.569249629974365,0.24011939764022827,7.717624187469482,0.232118159532547,3.051041841506958
6,167,2.745218276977539,,,,,,
7,191,,,5.605161666870117,0.23165956139564514,8.132280349731445,0.22289390861988068,3.108792543411255
7,191,2.6455061435699463,,,,,,
8,199,,2.2774412631988525,,,,,
8,215,,,5.2511467933654785,0.2237621545791626,7.451643943786621,0.2159617692232132,2.8953511714935303
8,215,2.6052122116088867,,,,,,
9,239,,,5.286198616027832,0.22425182163715363,7.514052391052246,0.21883101761341095,2.9664058685302734
9,239,2.4638895988464355,,,,,,
10,249,,2.4763307571411133,,,,,
10,263,,,5.417537689208984,0.24030008912086487,7.498547554016113,0.2237783968448639,2.971982955932617
10,263,2.3188111782073975,,,,,,
