epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,23,,,6.274604797363281,0.26766958832740784,8.913335800170898,0.27290430665016174,3.649528980255127
0,23,6.648756504058838,,,,,,
1,47,,,7.50926399230957,0.3791109025478363,9.678632736206055,0.32727763056755066,3.9838638305664062
1,47,4.2197747230529785,,,,,,
2,49,,3.905648946762085,,,,,
2,71,,,7.3741912841796875,0.37191468477249146,9.470832824707031,0.3126058876514435,4.029819011688232
2,71,3.866689920425415,,,,,,
3,95,,,6.614038467407227,0.28583604097366333,9.17620849609375,0.28382623195648193,3.654456853866577
3,95,3.5612728595733643,,,,,,
4,99,,3.014008045196533,,,,,
4,119,,,6.182291030883789,0.2910557985305786,8.168100357055664,0.2623363137245178,3.3327813148498535
4,119,3.3425400257110596,,,,,,
5,143,,,5.934432506561279,0.2649799585342407,8.09343147277832,0.2441539466381073,3.2251341342926025
5,143,3.073563814163208,,,,,,
6,149,,3.3805928230285645,,,,,
6,167,,,5.915717601776123,0.2543630301952362,8.078786849975586,0.24413162469863892,3.2168123722076416
6,167,2.895099401473999,,,,,,
7,191,,,6.0017876625061035,0.2521074116230011,8.317523002624512,0.23562875390052795,3.298532724380493
7,191,2.749497175216675,,,,,,
8,199,,2.660602569580078,,,,,
8,215,,,6.220412731170654,0.29175734519958496,8.190400123596191,0.2529548108577728,3.3162026405334473
8,215,2.6029579639434814,,,,,,
9,239,,,5.849079132080078,0.2531159222126007,8.102871894836426,0.2291203886270523,3.199192762374878
9,239,2.512691020965576,,,,,,
10,249,,3.0559020042419434,,,,,
10,263,,,5.72291898727417,0.25392386317253113,7.8501386642456055,0.22570793330669403,3.0811681747436523
10,263,2.472917318344116,,,,,,
11,287,,,5.571068286895752,0.23491333425045013,7.914689540863037,0.21881335973739624,3.066258668899536
11,287,2.4640681743621826,,,,,,
12,299,,2.7213661670684814,,,,,
12,311,,,5.4366655349731445,0.24117884039878845,7.4935407638549805,0.21894575655460358,2.9485080242156982
12,311,2.4337384700775146,,,,,,
13,335,,,5.42310094833374,0.23731912672519684,7.588813304901123,0.21961461007595062,3.0140984058380127
13,335,2.3521721363067627,,,,,,
14,349,,2.8734052181243896,,,,,
14,359,,,5.255670547485352,0.23805271089076996,7.1704511642456055,0.21659022569656372,2.8374476432800293
14,359,2.3563284873962402,,,,,,
15,383,,,5.226304531097412,0.2380276918411255,7.0904059410095215,0.2180541753768921,2.8837690353393555
15,383,2.3135461807250977,,,,,,
16,399,,2.249664783477783,,,,,
16,407,,,4.907168388366699,0.19874940812587738,7.253084659576416,0.19825969636440277,2.7763071060180664
16,407,2.265010118484497,,,,,,
17,431,,,5.218829154968262,0.23238302767276764,7.118172645568848,0.21286605298519135,2.8785817623138428
17,431,2.2036681175231934,,,,,,
18,449,,2.090341329574585,,,,,
18,455,,,5.306684970855713,0.23528818786144257,7.352116107940674,0.21702009439468384,2.915940046310425
18,455,2.220172166824341,,,,,,
19,479,,,5.156259059906006,0.22785229980945587,7.119887828826904,0.21071705222129822,2.845181941986084
19,479,2.169455051422119,,,,,,
20,499,,2.010225534439087,,,,,
20,503,,,5.895915508270264,0.27886027097702026,7.5981831550598145,0.2423803210258484,3.2364048957824707
20,503,2.135989189147949,,,,,,
21,527,,,5.047055721282959,0.2144562304019928,7.192286968231201,0.20422349870204926,2.82161021232605
21,527,2.1655824184417725,,,,,,
