epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,14,,,2.916893243789673,0.30364516377449036,3.422320604324341,0.26077935099601746,1.9185842275619507
0,14,1.766229510307312,,,,,,
1,29,,,2.9695394039154053,0.32115498185157776,3.484466791152954,0.2656806707382202,1.881835699081421
1,29,1.7527039051055908,,,,,,
2,44,,,2.963406562805176,0.3151523172855377,3.473175525665283,0.2648533284664154,1.9439704418182373
2,44,1.7335742712020874,,,,,,
3,49,,1.8774787187576294,,,,,
3,59,,,2.9457945823669434,0.31323865056037903,3.450161933898926,0.26346126198768616,1.85994291305542
3,59,1.7229351997375488,,,,,,
4,74,,,2.958710193634033,0.3201558589935303,3.4778056144714355,0.26498034596443176,1.863349437713623
4,74,1.7273637056350708,,,,,,
5,89,,,2.9629013538360596,0.3183698356151581,3.4815049171447754,0.2651688754558563,1.8665688037872314
5,89,1.7048053741455078,,,,,,
6,99,,1.4748190641403198,,,,,
6,104,,,2.958010196685791,0.3121480941772461,3.4793033599853516,0.26418229937553406,1.867014765739441
6,104,1.7351107597351074,,,,,,
7,119,,,2.954908847808838,0.314706027507782,3.477091073989868,0.2642090916633606,1.8564543724060059
7,119,1.719312310218811,,,,,,
8,134,,,2.961364269256592,0.3161696195602417,3.4837839603424072,0.26492515206336975,1.8799084424972534
8,134,1.7044459581375122,,,,,,
9,149,,1.6310360431671143,,,,,
9,149,,,2.9275920391082764,0.30874696373939514,3.4493465423583984,0.26197361946105957,1.9036376476287842
9,149,1.6889179944992065,,,,,,
10,164,,,2.9334285259246826,0.30861857533454895,3.462092161178589,0.26220473647117615,1.9016860723495483
10,164,1.7026232481002808,,,,,,
11,179,,,3.0336496829986572,0.32978057861328125,3.5833826065063477,0.2708932161331177,1.9273831844329834
11,179,1.685872197151184,,,,,,
12,194,,,3.0004067420959473,0.315742164850235,3.540562152862549,0.2671443521976471,1.9566667079925537
12,194,1.676627516746521,,,,,,
13,199,,1.6215426921844482,,,,,
13,209,,,3.0414462089538574,0.3277661204338074,3.5867371559143066,0.2711600065231323,1.939587950706482
13,209,1.685282588005066,,,,,,
14,224,,,3.0428097248077393,0.3278348445892334,3.5881145000457764,0.27122366428375244,1.932824969291687
14,224,1.6659445762634277,,,,,,
15,239,,,3.0231683254241943,0.3234482407569885,3.5630481243133545,0.26959317922592163,1.9339454174041748
15,239,1.6523823738098145,,,,,,
16,249,,1.442337155342102,,,,,
16,254,,,3.0213515758514404,0.3233361542224884,3.561795711517334,0.26942434906959534,1.9330670833587646
16,254,1.665937066078186,,,,,,
17,269,,,3.0222649574279785,0.3230781555175781,3.564332962036133,0.269477516412735,1.9338017702102661
17,269,1.6476887464523315,,,,,,
18,284,,,3.0112009048461914,0.32109373807907104,3.5512173175811768,0.2685856521129608,1.931932806968689
18,284,1.6515721082687378,,,,,,
19,299,,1.4184379577636719,,,,,
19,299,,,3.0161678791046143,0.3225456774234772,3.55938982963562,0.26904648542404175,1.9313775300979614
19,299,1.6465274095535278,,,,,,
20,314,,,3.0231406688690186,0.3246995210647583,3.569828748703003,0.26970866322517395,1.9388848543167114
20,314,1.6712251901626587,,,,,,
21,329,,,3.018070936203003,0.32392656803131104,3.5628607273101807,0.26931577920913696,1.9441063404083252
21,329,1.6412150859832764,,,,,,
22,344,,,3.0260508060455322,0.32562437653541565,3.5728707313537598,0.26994624733924866,1.9436249732971191
22,344,1.6382609605789185,,,,,,
23,349,,1.5806066989898682,,,,,
23,359,,,3.025587797164917,0.32536235451698303,3.5726802349090576,0.26994025707244873,1.9409524202346802
23,359,1.6494147777557373,,,,,,
24,374,,,3.0275933742523193,0.32656243443489075,3.57850980758667,0.2701948583126068,1.943677544593811
24,374,1.6378523111343384,,,,,,
25,389,,,3.0269017219543457,0.3263453543186188,3.577455520629883,0.2701314389705658,1.9436650276184082
25,389,1.6534613370895386,,,,,,
26,399,,1.6600279808044434,,,,,
26,404,,,3.0259580612182617,0.3260408341884613,3.576003313064575,0.270049124956131,1.9434071779251099
26,404,1.6248555183410645,,,,,,
27,419,,,3.025836706161499,0.32594016194343567,3.5756185054779053,0.27003180980682373,1.9434959888458252
27,419,1.6393351554870605,,,,,,
28,434,,,3.0253398418426514,0.32582369446754456,3.5748512744903564,0.26999133825302124,1.9432096481323242
28,434,1.6575549840927124,,,,,,
29,449,,1.7596536874771118,,,,,
29,449,,,3.0247294902801514,0.3256136476993561,3.5737714767456055,0.2699350416660309,1.9427601099014282
29,449,1.6632441282272339,,,,,,
30,464,,,3.0247325897216797,0.32561641931533813,3.5735859870910645,0.2699325382709503,1.941856861114502
30,464,1.6758633852005005,,,,,,
31,479,,,3.023890733718872,0.32539376616477966,3.5723366737365723,0.26985684037208557,1.9416954517364502
31,479,1.6457146406173706,,,,,,
32,494,,,3.0241551399230957,0.32545456290245056,3.572807550430298,0.2698756754398346,1.9415308237075806
32,494,1.6665408611297607,,,,,,
33,499,,1.6053180694580078,,,,,
33,509,,,3.0252294540405273,0.32564815878868103,3.574138879776001,0.26995888352394104,1.9416557550430298
33,509,1.684119701385498,,,,,,
34,524,,,3.0261969566345215,0.32584232091903687,3.5755553245544434,0.2700353264808655,1.9411849975585938
34,524,1.6600803136825562,,,,,,
35,539,,,3.025359630584717,0.32559075951576233,3.5743188858032227,0.2699659466743469,1.9397950172424316
35,539,1.6455626487731934,,,,,,
36,549,,1.5840322971343994,,,,,
36,554,,,3.025200605392456,0.32553279399871826,3.574049234390259,0.2699514925479889,1.9397300481796265
36,554,1.647405743598938,,,,,,
37,569,,,3.025146007537842,0.32552841305732727,3.573991060256958,0.2699480950832367,1.9397250413894653
37,569,1.6641101837158203,,,,,,
38,584,,,3.024925470352173,0.325483500957489,3.5737099647521973,0.2699309289455414,1.9395499229431152
38,584,1.658423662185669,,,,,,
39,599,,1.58657968044281,,,,,
39,599,,,3.0247159004211426,0.32542872428894043,3.573484182357788,0.2699125111103058,1.9395424127578735
39,599,1.6487969160079956,,,,,,
40,614,,,3.024617910385132,0.32541391253471375,3.5734148025512695,0.2699052691459656,1.9394546747207642
40,614,1.636971354484558,,,,,,
41,629,,,3.0246388912200928,0.32541006803512573,3.573439121246338,0.2699063718318939,1.9394593238830566
41,629,1.668809175491333,,,,,,
42,644,,,3.0246410369873047,0.3254106342792511,3.5734474658966064,0.2699071764945984,1.9393962621688843
42,644,1.64835524559021,,,,,,
43,649,,1.4877228736877441,,,,,
43,659,,,3.0245134830474854,0.3253815472126007,3.573277235031128,0.26989611983299255,1.939206838607788
43,659,1.668284296989441,,,,,,
44,674,,,3.0241305828094482,0.32532012462615967,3.5728142261505127,0.2698668837547302,1.9390150308609009
44,674,1.6460192203521729,,,,,,
45,689,,,3.023897171020508,0.3252561092376709,3.5724680423736572,0.26984670758247375,1.9389785528182983
45,689,1.6528915166854858,,,,,,
46,699,,1.5272966623306274,,,,,
46,704,,,3.0239648818969727,0.3252694010734558,3.5725600719451904,0.2698521316051483,1.9389243125915527
46,704,1.6550424098968506,,,,,,
47,719,,,3.023991823196411,0.3252624273300171,3.572575092315674,0.2698530852794647,1.9389628171920776
47,719,1.6601098775863647,,,,,,
48,734,,,3.023827314376831,0.325242817401886,3.5724117755889893,0.2698407769203186,1.9388655424118042
48,734,1.6429823637008667,,,,,,
49,749,,1.7131538391113281,,,,,
49,749,,,3.0235555171966553,0.32516929507255554,3.57206130027771,0.2698182165622711,1.9387502670288086
49,749,1.655130386352539,,,,,,
50,764,,,3.0235607624053955,0.32517173886299133,3.57212495803833,0.2698194980621338,1.938659906387329
50,764,1.6685177087783813,,,,,,
51,779,,,3.0236804485321045,0.32518067955970764,3.5721991062164307,0.26982706785202026,1.9386924505233765
51,779,1.6676254272460938,,,,,,
52,794,,,3.0235207080841064,0.325141042470932,3.5719785690307617,0.2698129713535309,1.9387251138687134
52,794,1.6561113595962524,,,,,,
53,799,,1.4653096199035645,,,,,
53,809,,,3.023256540298462,0.3250751793384552,3.571643352508545,0.2697911560535431,1.9386190176010132
53,809,1.6436858177185059,,,,,,
54,824,,,3.023324728012085,0.32507872581481934,3.5717391967773438,0.2697964012622833,1.9386048316955566
54,824,1.646835446357727,,,,,,
