epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,23,,,5.792705535888672,0.2631024122238159,8.286989212036133,0.23804059624671936,3.613391399383545
0,23,6.462710857391357,,,,,,
1,47,,,5.330896854400635,0.22123076021671295,7.840023517608643,0.2194613218307495,3.1653311252593994
1,47,4.035307884216309,,,,,,
2,49,,2.7056283950805664,,,,,
2,71,,,5.064937114715576,0.2064143717288971,7.494322299957275,0.21216900646686554,2.928835153579712
2,71,3.569627046585083,,,,,,
3,95,,,5.148943901062012,0.21948200464248657,7.2050275802612305,0.21410296857357025,2.8731465339660645
3,95,3.3466293811798096,,,,,,
4,99,,2.904280185699463,,,,,
4,119,,,5.178928852081299,0.21381451189517975,7.410187244415283,0.21154822409152985,2.7789618968963623
4,119,3.0586459636688232,,,,,,
5,143,,,5.310873031616211,0.23153960704803467,7.329854965209961,0.217017263174057,2.847140312194824
5,143,2.8946502208709717,,,,,,
6,149,,2.7072153091430664,,,,,
6,167,,,6.064803600311279,0.28523391485214233,8.030279159545898,0.24698609113693237,3.206723928451538
6,167,2.820218801498413,,,,,,
7,191,,,5.279636859893799,0.21965838968753815,7.592756271362305,0.2093270719051361,2.8592369556427
7,191,2.8138272762298584,,,,,,
8,199,,3.2444541454315186,,,,,
8,215,,,5.499451637268066,0.2313970923423767,7.897519111633301,0.21611042320728302,2.98909068107605
8,215,2.6213996410369873,,,,,,
9,239,,,5.830044746398926,0.2654641270637512,7.900477409362793,0.23651041090488434,3.0465972423553467
9,239,2.542562484741211,,,,,,
