epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,23,,,8.370877265930176,0.3129633367061615,12.265393257141113,0.3557608127593994,4.783546447753906
0,23,9.595683097839355,,,,,,
1,47,,,6.569100379943848,0.24558816850185394,9.88766098022461,0.2776578664779663,3.987008571624756
1,47,5.542346477508545,,,,,,
2,49,,5.027049541473389,,,,,
2,71,,,5.997945308685303,0.2440408170223236,8.664265632629395,0.2592850625514984,3.383634328842163
2,71,4.493302345275879,,,,,,
3,95,,,5.622665882110596,0.24047300219535828,8.046977043151855,0.23285441100597382,3.2030224800109863
3,95,4.090250492095947,,,,,,
4,99,,4.684964179992676,,,,,
4,119,,,5.461974143981934,0.23840725421905518,7.803494453430176,0.2254774570465088,3.1036810874938965
4,119,3.8354666233062744,,,,,,
5,143,,,5.403552055358887,0.24037453532218933,7.603572845458984,0.22515609860420227,3.009917736053467
5,143,3.6267316341400146,,,,,,
6,149,,3.149904727935791,,,,,
6,167,,,5.235520839691162,0.22091206908226013,7.5906782150268555,0.21736855804920197,2.94923734664917
6,167,3.469280481338501,,,,,,
7,191,,,5.271132946014404,0.2321416735649109,7.385097503662109,0.2195831537246704,2.895677089691162
7,191,3.256850242614746,,,,,,
8,199,,2.903653383255005,,,,,
8,215,,,5.1078081130981445,0.22030320763587952,7.283559322357178,0.21333260834217072,2.817521095275879
8,215,3.132932424545288,,,,,,
9,239,,,5.0947065353393555,0.22329160571098328,7.107396125793457,0.21305646002292633,2.8425700664520264
9,239,3.077770948410034,,,,,,
10,249,,2.5699565410614014,,,,,
10,263,,,5.517394542694092,0.25339001417160034,7.363557815551758,0.22846241295337677,2.931185007095337
10,263,3.0125646591186523,,,,,,
11,287,,,5.244672775268555,0.24445007741451263,6.956197261810303,0.22204844653606415,2.852759599685669
11,287,2.8803718090057373,,,,,,
12,299,,2.906123399734497,,,,,
12,311,,,4.998098850250244,0.2108374387025833,7.018269062042236,0.21098901331424713,2.7335801124572754
12,311,2.9138925075531006,,,,,,
13,335,,,5.035160541534424,0.2184692621231079,7.009658336639404,0.21061959862709045,2.7377350330352783
13,335,2.7572879791259766,,,,,,
14,349,,2.376605272293091,,,,,
14,359,,,4.945409297943115,0.21010784804821014,6.990056037902832,0.20768490433692932,2.695486068725586
14,359,2.7252771854400635,,,,,,
15,383,,,5.335061550140381,0.2340565323829651,7.282339572906494,0.21876701712608337,2.852245330810547
15,383,2.7116124629974365,,,,,,
16,399,,3.240492820739746,,,,,
16,407,,,4.978814125061035,0.214105024933815,6.9067769050598145,0.20863012969493866,2.7185940742492676
16,407,2.6840765476226807,,,,,,
17,431,,,5.090782642364502,0.22736184298992157,6.893855094909668,0.2133987694978714,2.695006847381592
17,431,2.605093479156494,,,,,,
18,449,,2.0857224464416504,,,,,
18,455,,,4.938240051269531,0.20941713452339172,6.8855390548706055,0.20679715275764465,2.665914297103882
18,455,2.52461838722229,,,,,,
19,479,,,5.014427185058594,0.21720018982887268,6.984437465667725,0.21043774485588074,2.693171977996826
19,479,2.5491485595703125,,,,,,
20,499,,2.9595141410827637,,,,,
20,503,,,5.373676776885986,0.24633125960826874,7.18236780166626,0.22180113196372986,2.8446874618530273
20,503,2.5697309970855713,,,,,,
21,527,,,4.897959232330322,0.21260382235050201,6.762631893157959,0.2047210931777954,2.6451663970947266
21,527,2.4900219440460205,,,,,,
22,549,,2.1052684783935547,,,,,
22,551,,,5.082409858703613,0.22903451323509216,6.829929351806641,0.21198880672454834,2.7069568634033203
22,551,2.448559045791626,,,,,,
23,575,,,5.144011974334717,0.2358287125825882,6.872795581817627,0.21667735278606415,2.7068612575531006
23,575,2.434953451156616,,,,,,
24,599,,2.5214385986328125,,,,,
24,599,,,4.958775997161865,0.2146397829055786,6.870894432067871,0.20670843124389648,2.6637415885925293
24,599,2.409982919692993,,,,,,
25,623,,,5.220612049102783,0.24110476672649384,6.962782859802246,0.21936696767807007,2.7798259258270264
25,623,2.3885891437530518,,,,,,
26,647,,,5.066157341003418,0.2255471646785736,6.902040004730225,0.21131056547164917,2.709887742996216
26,647,2.3709232807159424,,,,,,
