epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,14,,,5.013364315032959,0.5741195678710938,5.744987964630127,0.4044182002544403,2.675814390182495
0,14,3.9365553855895996,,,,,,
1,29,,,4.460350513458252,0.4927009344100952,5.2930827140808105,0.3655202388763428,2.639289140701294
1,29,2.5410573482513428,,,,,,
2,44,,,3.685330867767334,0.3800402581691742,4.356104373931885,0.31417274475097656,2.236780881881714
2,44,2.3579049110412598,,,,,,
3,49,,2.7327489852905273,,,,,
3,59,,,3.438187837600708,0.35815808176994324,4.010496139526367,0.2978542447090149,2.0730128288269043
3,59,2.2586746215820312,,,,,,
4,74,,,3.214017152786255,0.3239753246307373,3.7750422954559326,0.2806605100631714,2.073559522628784
4,74,2.161285877227783,,,,,,
5,89,,,3.1031858921051025,0.3135974109172821,3.650193691253662,0.2728798985481262,1.9834641218185425
5,89,2.101555347442627,,,,,,
6,99,,1.7910101413726807,,,,,
6,104,,,3.228029489517212,0.3513636887073517,3.7631266117095947,0.2843901813030243,1.9956307411193848
6,104,2.0334179401397705,,,,,,
7,119,,,3.0239973068237305,0.3163608908653259,3.547607421875,0.26704877614974976,2.0313429832458496
7,119,1.995883584022522,,,,,,
8,134,,,2.889526844024658,0.2747681140899658,3.476022720336914,0.25432562828063965,1.8916722536087036
8,134,1.9747776985168457,,,,,,
9,149,,2.0811219215393066,,,,,
9,149,,,2.8912088871002197,0.26774972677230835,3.4694602489471436,0.2519198954105377,1.864335298538208
9,149,1.9350823163986206,,,,,,
10,164,,,3.0272903442382812,0.3072752058506012,3.51918625831604,0.26619184017181396,2.091331958770752
10,164,1.9239181280136108,,,,,,
11,179,,,2.9514310359954834,0.2987530827522278,3.457448959350586,0.2613833546638489,2.028825283050537
11,179,1.9162715673446655,,,,,,
12,194,,,3.07889986038208,0.33260270953178406,3.5929524898529053,0.2725575268268585,2.0272464752197266
12,194,1.8811421394348145,,,,,,
13,199,,1.9468308687210083,,,,,
13,209,,,2.901482582092285,0.30279532074928284,3.4045958518981934,0.25777849555015564,1.9831284284591675
13,209,1.887154459953308,,,,,,
14,224,,,3.0051770210266113,0.30396467447280884,3.477261543273926,0.2643970549106598,2.124821186065674
14,224,1.8353989124298096,,,,,,
15,239,,,2.918426513671875,0.297820508480072,3.4061460494995117,0.25950244069099426,1.9774725437164307
15,239,1.8490374088287354,,,,,,
16,249,,1.7724483013153076,,,,,
16,254,,,2.908940076828003,0.2942659854888916,3.3911232948303223,0.25820019841194153,1.9654351472854614
16,254,1.8016612529754639,,,,,,
17,269,,,2.9324893951416016,0.3015711307525635,3.4010071754455566,0.26049134135246277,1.9576903581619263
17,269,1.800183892250061,,,,,,
18,284,,,2.9505326747894287,0.3091968595981598,3.4230244159698486,0.26251259446144104,1.936670184135437
18,284,1.7894223928451538,,,,,,
19,299,,1.7368097305297852,,,,,
19,299,,,2.8853421211242676,0.29685500264167786,3.361177921295166,0.256788969039917,1.934109091758728
19,299,1.786175012588501,,,,,,
20,314,,,2.8497235774993896,0.2876807451248169,3.330008029937744,0.25316017866134644,1.9595867395401
20,314,1.7790789604187012,,,,,,
21,329,,,2.881014823913574,0.29580751061439514,3.352900981903076,0.25615984201431274,1.9574437141418457
21,329,1.7794276475906372,,,,,,
22,344,,,2.875119209289551,0.2942943274974823,3.3437445163726807,0.2553967833518982,1.9285340309143066
22,344,1.7792713642120361,,,,,,
23,349,,2.098158121109009,,,,,
23,359,,,2.8644847869873047,0.29448401927948,3.334151268005371,0.2547568380832672,1.9261374473571777
23,359,1.7712348699569702,,,,,,
24,374,,,2.833829879760742,0.2865714430809021,3.3071932792663574,0.2515747547149658,1.9122356176376343
24,374,1.7752200365066528,,,,,,
25,389,,,2.907463312149048,0.3050259053707123,3.38204288482666,0.258782297372818,1.9428094625473022
25,389,1.7866162061691284,,,,,,
26,399,,1.7645907402038574,,,,,
26,404,,,2.86567759513855,0.29730650782585144,3.340505361557007,0.25512295961380005,1.9199564456939697
26,404,1.7741423845291138,,,,,,
27,419,,,2.8604559898376465,0.2963298559188843,3.335519552230835,0.25465789437294006,1.9179562330245972
27,419,1.77523934841156,,,,,,
28,434,,,2.860524892807007,0.2964926064014435,3.335022211074829,0.2546922564506531,1.916499376296997
28,434,1.769170880317688,,,,,,
29,449,,1.642035722732544,,,,,
29,449,,,2.86012601852417,0.2966153025627136,3.334489345550537,0.25467777252197266,1.9136346578598022
29,449,1.779489278793335,,,,,,
