Date,Wind Dir,Wind Speed,Temp.,Humi.,heatidx,Pres.,Prec.,Vis.,PM2.5
2011-05-17,308.0,1.2,25.3,86.0,26.5,975.4,16.6,18783.0,3.0
2011-05-18,204.0,1.6,27.0,77.2,29.5,972.9,5.0,19724.0,12.0
2011-05-19,298.0,1.2,27.0,78.4,29.6,971.8,0.6,19963.0,13.0
2011-05-20,311.0,1.2,28.5,68.5,31.5,970.9,0.0,19903.0,19.0
2011-05-21,205.0,1.8,29.1,62.3,31.5,970.8,0.0,19970.0,22.0
2011-05-22,237.0,1.0,29.8,62.9,33.1,971.0,0.0,19967.0,22.0
2011-05-23,220.0,1.1,30.1,63.5,33.8,970.7,0.0,19891.0,26.0
2011-05-24,246.0,1.2,29.5,65.7,32.9,970.7,0.0,19863.0,29.0
2011-05-25,203.0,1.8,28.0,73.3,31.0,971.0,14.8,19548.0,27.0
2011-05-26,182.0,2.0,28.3,70.2,31.4,972.2,0.2,19887.0,22.0
2011-05-27,222.0,1.6,26.5,80.8,28.8,971.7,16.0,19027.0,16.0
2011-05-28,174.0,1.7,27.4,77.7,30.4,971.8,2.8,19539.0,17.0
2011-05-29,190.0,1.4,27.8,76.1,31.1,972.9,7.6,18963.0,12.0
2011-05-30,336.0,1.0,28.2,72.0,31.4,972.4,0.2,19882.0,15.0
2011-05-31,195.0,1.5,29.6,64.4,32.9,970.6,0.0,19971.0,15.0
2011-06-01,174.0,1.3,29.8,66.5,33.8,970.8,0.0,19920.0,19.0
2011-06-02,169.0,1.4,29.6,68.8,33.8,972.1,0.0,19987.0,20.0
2011-06-03,194.0,1.9,29.6,68.9,33.8,971.5,3.6,19915.0,15.0
2011-06-04,203.0,2.0,27.6,78.4,31.0,971.5,81.4,16537.0,13.0
2011-06-05,247.0,1.5,27.0,81.2,29.9,972.4,31.0,18572.0,11.0
2011-06-06,197.0,1.1,27.9,77.6,31.4,972.9,0.0,19830.0,12.0
2011-06-07,210.0,1.2,28.6,72.4,32.2,972.5,0.0,19998.0,12.0
2011-06-08,235.0,2.2,28.6,70.9,32.1,971.2,3.2,19841.0,13.0
2011-06-09,203.0,2.6,28.4,66.3,31.0,970.0,0.0,19971.0,9.0
2011-06-10,191.0,2.1,27.9,71.7,30.7,968.6,3.0,19901.0,10.0
2011-06-11,234.0,1.4,27.2,77.6,30.0,969.7,1.0,19874.0,10.0
2011-06-12,225.0,1.7,27.8,77.3,31.3,970.6,11.2,19599.0,9.0
2011-06-13,212.0,2.3,28.2,67.3,30.7,970.9,0.2,19953.0,10.0
2011-06-14,206.0,2.1,27.7,69.5,30.1,971.3,0.8,19815.0,11.0
2011-06-15,178.0,1.5,27.3,76.9,30.1,970.2,3.4,19697.0,11.0
2011-06-16,216.0,2.1,28.2,66.8,30.7,969.5,0.0,19903.0,11.0
2011-06-17,286.0,1.3,26.6,81.6,29.1,969.5,15.2,19176.0,14.0
2011-06-18,223.0,1.9,28.9,67.5,32.1,968.1,0.2,19771.0,14.0
2011-06-19,237.0,2.0,28.8,68.3,32.0,967.7,0.2,19955.0,12.0
2011-06-20,359.0,2.0,27.8,71.7,30.6,969.3,0.2,19971.0,13.0
2011-06-21,210.0,2.3,28.5,64.8,30.9,969.0,0.0,19985.0,17.0
2011-06-22,253.0,1.7,29.5,62.4,32.4,967.1,0.0,19947.0,20.0
2011-06-23,218.0,1.9,29.1,67.9,32.6,964.9,1.8,19898.0,21.0
2011-06-24,139.0,1.2,27.1,82.8,30.3,964.9,12.0,19375.0,16.0
2011-06-25,134.0,1.3,26.0,86.5,27.8,966.3,36.8,14586.0,15.0
2011-06-26,195.0,1.6,25.1,89.5,25.9,968.7,10.4,18518.0,13.0
2011-06-27,209.0,1.1,25.1,89.9,26.0,969.9,10.0,14410.0,15.0
2011-06-28,317.0,0.9,27.3,78.0,30.3,970.0,0.0,19354.0,16.0
2011-06-29,205.0,1.4,26.9,77.4,29.4,971.2,0.0,19395.0,18.0
2011-06-30,207.0,1.1,28.3,70.5,31.3,970.3,0.0,19732.0,22.0
2011-07-01,226.0,1.4,27.2,74.3,29.6,970.0,0.2,19932.0,16.0
2011-07-02,193.0,1.8,25.7,81.3,27.1,971.0,5.8,19636.0,13.0
2011-07-03,195.0,1.4,25.5,82.8,26.8,972.8,4.0,19572.0,10.0
2011-07-04,205.0,2.1,27.5,71.8,30.0,973.6,0.0,19979.0,12.0
2011-07-05,210.0,1.7,29.0,65.3,31.9,973.0,0.0,19995.0,14.0
2011-07-06,189.0,1.9,29.8,59.7,32.4,971.5,0.6,19943.0,12.0
2011-07-07,233.0,2.2,30.1,58.8,32.8,971.6,0.0,19996.0,10.0
2011-07-08,261.0,1.1,28.0,77.1,31.7,970.9,17.4,19640.0,16.0
2011-07-09,350.0,1.0,27.2,82.9,30.4,969.1,11.4,19422.0,17.0
2011-07-10,176.0,1.6,27.0,82.6,30.0,967.8,6.0,19131.0,11.0
2011-07-11,196.0,1.1,27.9,75.1,31.3,968.0,0.0,19984.0,11.0
