Date,Wind Dir,Wind Speed,Temp.,Humi.,heatidx,Pres.,Prec.,Vis.,PM2.5
2022-07-13,353.0,2.4,26.4,86.5,28.7,1001.4,1.0,,9.0
2022-08-10,211.0,2.1,28.2,80.6,32.8,1002.0,6.6,,9.0
2022-09-13,134.0,2.2,28.3,80.9,33.1,1007.1,0.0,,15.0
2022-09-15,195.0,2.2,27.4,85.0,31.3,1005.3,21.4,,11.0
2022-09-23,36.0,2.1,27.2,86.3,30.9,1005.7,0.0,,9.0
2022-09-24,36.0,2.3,27.2,85.0,30.7,1005.0,29.8,,9.0
2022-09-25,7.0,1.5,25.9,92.6,27.9,1006.0,21.8,,7.0
2022-09-26,95.0,1.8,25.6,93.2,27.1,1006.5,2.4,,8.0
2022-09-27,51.0,0.9,25.8,92.2,27.6,1006.9,0.0,,9.0
2022-09-28,300.0,2.6,27.6,81.4,31.2,1001.2,43.2,,10.0
2022-09-29,229.0,3.1,25.2,97.7,25.9,1001.4,8.8,,9.0
2022-09-30,161.0,1.8,25.6,96.1,27.0,1003.1,23.2,,8.0
2022-10-01,186.0,4.2,28.4,78.4,32.7,1004.6,0.0,,10.0
2022-10-02,124.0,2.1,28.2,81.5,32.8,1005.7,0.0,,10.0
2022-10-03,355.0,1.7,26.0,92.6,28.1,1007.5,54.7,,8.0
2022-10-04,7.0,2.4,27.4,83.9,31.1,1008.5,0.0,,8.0
2022-10-05,360.0,2.1,28.0,83.0,32.6,1008.8,0.2,,12.0
2022-10-06,323.0,1.5,26.1,93.9,28.5,1009.0,42.4,,11.0
2022-10-07,20.0,1.9,25.7,91.2,27.4,1009.2,0.6,,10.0
2022-10-08,336.0,1.7,26.5,90.6,29.5,1009.5,9.6,,9.0
2022-10-09,326.0,2.8,26.4,89.5,29.1,1010.3,32.7,,10.0
2022-10-10,336.0,2.4,26.0,90.7,28.0,1011.0,18.0,,7.0
2022-10-11,14.0,2.0,26.6,77.2,28.7,1011.0,0.0,,11.0
2022-10-12,6.0,2.1,27.6,73.1,30.3,1009.7,0.0,,17.0
2022-10-13,89.0,1.6,27.8,74.4,30.8,1008.2,0.0,,18.0
2022-10-25,333.0,1.3,28.7,69.4,32.0,1008.8,0.0,,35.0
2022-10-26,357.0,2.2,28.9,71.6,32.8,1008.6,1.3,,27.0
2022-10-27,32.0,2.5,28.7,72.6,32.4,1008.5,0.0,,15.0
2022-10-28,78.0,3.4,28.2,58.7,29.6,1008.2,0.0,,14.0
2022-10-29,2.0,2.4,26.9,63.3,28.2,1009.0,0.0,,19.0
2022-10-30,7.0,2.1,27.2,67.4,29.0,1008.4,0.0,,28.0
2022-10-31,11.0,1.9,27.2,65.7,28.8,1009.0,0.0,,38.0
2022-11-01,236.0,1.5,26.7,67.9,28.2,1009.3,0.0,,30.0
2022-11-02,279.0,1.2,26.6,69.2,28.2,1008.0,0.0,,28.0
2022-11-03,226.0,1.5,26.5,68.6,28.0,1009.6,0.0,,29.0
2022-11-04,37.0,1.8,26.2,62.1,27.2,1011.5,0.0,,31.0
2022-11-05,1.0,2.3,26.3,63.4,27.4,1012.6,0.0,,30.0
2022-11-06,351.0,2.1,26.8,63.9,28.1,1011.7,0.0,,34.0
2022-11-07,345.0,2.1,27.0,66.3,28.5,1011.0,0.0,,31.0
2022-11-08,349.0,2.1,26.5,66.5,27.8,1011.0,0.0,,33.0
2022-11-09,0.0,2.5,27.9,52.9,28.6,1011.2,0.0,,33.0
2022-11-11,326.0,1.1,25.5,79.0,26.6,1009.3,0.0,,28.0
2022-11-12,334.0,2.0,27.3,68.7,29.3,1008.8,0.0,,27.0
2022-11-13,7.0,1.8,29.2,59.3,31.3,1008.7,0.2,,27.0
2022-11-14,358.0,2.5,27.6,80.7,31.3,1009.4,45.6,,20.0
2022-11-15,302.0,1.1,27.9,82.7,32.1,1007.6,9.0,,11.0
2022-11-16,329.0,1.8,28.2,78.7,32.4,1007.2,0.0,,18.0
2022-11-17,98.0,2.0,28.5,74.7,32.4,1007.4,0.0,,18.0
2022-11-18,342.0,1.9,27.4,83.7,31.0,1008.7,0.2,,18.0
2022-11-19,338.0,2.2,27.8,82.3,31.9,1007.4,0.0,,14.0
2022-11-20,26.0,1.6,28.0,77.4,31.6,1006.6,0.0,,18.0
2022-11-21,327.0,1.8,29.1,69.6,33.0,1005.8,0.0,,20.0
2022-11-24,31.0,2.5,26.6,89.2,29.5,1007.9,56.7,,21.0
2022-11-25,15.0,2.3,26.7,87.1,29.6,1009.0,0.0,,9.0
2022-11-26,108.0,1.5,27.2,84.3,30.7,1008.0,0.0,,12.0
2022-11-27,180.0,1.7,27.7,81.1,31.5,1007.3,0.0,,17.0
2022-11-28,81.0,1.3,28.0,83.5,32.6,1008.1,0.0,,21.0
2022-11-29,88.0,1.7,28.9,78.4,34.1,1008.4,0.0,,25.0
2022-11-30,322.0,3.0,27.4,81.5,30.8,1008.6,43.5,,21.0
2022-12-01,359.0,2.2,26.9,85.7,30.1,1008.8,0.0,,13.0
2022-12-02,39.0,2.1,26.7,78.8,29.0,1009.0,0.0,,15.0
2022-12-03,19.0,2.2,26.9,74.5,29.0,1009.0,0.0,,16.0
2022-12-04,31.0,3.1,29.5,60.9,32.0,1009.0,0.0,,20.0
2022-12-05,78.0,5.5,31.2,40.0,31.2,1008.5,0.0,,17.0
2022-12-09,350.0,2.5,30.7,41.1,30.7,1006.7,0.0,,20.0
2022-12-12,109.0,1.8,26.0,54.0,26.7,1009.8,0.0,,30.0
2022-12-13,355.0,3.3,24.6,38.7,25.5,1011.1,0.0,,29.0
2022-12-14,89.0,1.6,23.1,60.4,24.8,1011.8,0.0,,41.0
2022-12-15,354.0,1.9,22.6,63.9,24.3,1009.8,0.0,,39.0
2022-12-16,343.0,1.8,24.0,67.2,25.1,1009.1,0.0,,42.0
2022-12-17,67.0,4.5,25.3,45.3,26.0,1012.1,0.0,,37.0
2022-12-18,59.0,3.5,21.5,44.0,25.0,1013.5,0.0,,39.0
2022-12-19,7.0,2.4,21.0,57.2,24.6,1011.6,0.0,,40.0
2022-12-20,4.0,1.8,22.3,61.0,24.5,1010.1,0.0,,42.0
2022-12-21,343.0,1.9,23.8,63.4,25.0,1009.5,0.0,,44.0
2022-12-22,120.0,1.3,23.9,69.2,24.8,1009.2,0.0,,40.0
2022-12-23,111.0,2.3,25.7,52.9,26.4,1010.8,0.0,,43.0
2022-12-26,302.0,0.7,20.1,91.5,18.1,1014.1,0.0,,36.0
2022-12-27,330.0,1.4,23.0,67.7,24.3,1013.6,0.0,,38.0
2022-12-28,306.0,1.8,23.6,67.5,24.7,1013.6,0.0,,39.0
2022-12-29,43.0,2.2,23.9,64.7,25.1,1014.7,0.0,,36.0
2022-12-30,50.0,2.3,23.3,59.8,24.9,1015.3,0.0,,28.0
2022-12-31,72.0,2.5,23.0,57.1,24.9,1015.2,0.0,,27.0
2023-01-01,354.0,2.2,22.3,59.9,24.5,1014.8,0.0,,28.0
2023-01-02,41.0,2.3,24.1,54.3,25.4,1015.2,0.0,,31.0
2023-01-03,355.0,2.0,25.3,55.0,26.2,1014.5,0.0,,29.0
2023-01-04,31.0,2.6,25.1,63.8,26.1,1013.7,0.0,,30.0
2023-01-05,42.0,3.0,26.5,48.1,26.8,1013.5,0.0,,25.0
2023-01-06,346.0,0.8,20.7,72.7,22.8,1013.7,0.0,,27.0
2023-01-07,10.0,2.1,24.8,51.1,25.8,1012.6,0.0,,27.0
2023-01-08,353.0,1.9,25.1,49.8,25.9,1012.5,0.0,,40.0
2023-01-09,357.0,2.9,27.5,41.1,27.3,1012.0,0.0,,41.0
2023-01-10,98.0,1.9,27.6,54.2,28.3,1010.1,0.0,,35.0
2023-01-11,130.0,1.8,25.5,75.4,26.6,1008.9,0.0,,26.0
2023-01-12,150.0,1.4,26.5,74.5,28.3,1008.7,0.0,,29.0
2023-01-13,212.0,1.7,26.9,76.2,29.2,1008.8,0.0,,41.0
2023-01-14,326.0,1.7,25.9,64.9,27.0,1007.3,0.0,,39.0
2023-01-15,359.0,2.0,24.7,60.6,25.8,1007.5,0.0,,33.0
2023-01-16,68.0,1.7,25.0,65.0,26.0,1009.6,0.0,,44.0
2023-01-17,96.0,1.7,25.6,64.7,26.7,1011.4,0.0,,52.0
2023-01-18,72.0,2.2,24.5,57.3,25.6,1013.1,0.0,,32.0
2023-01-19,20.0,2.2,23.7,61.2,25.1,1012.6,0.0,,36.0
2023-01-20,11.0,1.6,23.8,62.1,25.1,1012.4,0.0,,45.0
2023-01-21,349.0,2.1,23.5,61.7,24.9,1011.0,0.0,,43.0
2023-01-22,324.0,2.0,23.8,58.6,25.2,1009.3,0.0,,51.0
2023-01-23,324.0,1.7,24.2,55.6,25.4,1008.8,0.0,,54.0
2023-01-24,65.0,3.7,25.7,41.1,26.1,1011.0,0.0,,51.0
2023-01-25,26.0,1.9,21.5,57.7,24.6,1012.0,0.0,,32.0
2023-01-26,334.0,1.6,23.4,57.1,25.0,1010.0,0.0,,57.0
2023-01-27,48.0,3.0,24.8,40.5,25.6,1010.6,0.0,,60.0
2023-01-28,67.0,3.4,22.9,41.1,25.1,1011.9,0.0,,27.0
2023-01-29,69.0,4.2,20.9,37.4,24.9,1014.5,0.0,,37.0
2023-01-30,348.0,2.0,20.5,48.8,25.1,1013.2,0.0,,62.0
2023-01-31,316.0,0.4,15.8,89.0,19.0,1012.1,0.0,,82.0
2023-02-01,283.0,1.1,24.3,61.0,25.4,1007.6,0.0,,85.0
2023-02-02,345.0,1.6,26.7,52.0,27.3,1008.3,0.0,,92.0
2023-02-03,88.0,1.6,26.6,66.4,28.0,1008.6,0.0,,97.0
2023-02-04,153.0,2.3,27.6,72.9,30.2,1008.0,13.3,,59.0
2023-02-05,108.0,0.9,26.7,85.3,29.5,1008.0,0.0,,28.0
2023-02-06,157.0,1.7,27.9,76.9,31.3,1007.1,0.0,,49.0
2023-02-07,171.0,2.1,27.7,76.8,30.9,1008.0,0.0,,36.0
2023-02-08,175.0,2.0,28.0,73.1,31.1,1007.3,0.0,,40.0
2023-02-09,179.0,3.2,28.3,70.9,31.4,1007.8,0.0,,33.0
2023-02-10,172.0,2.3,28.3,73.1,31.8,1008.1,0.0,,31.0
2023-02-11,174.0,2.5,28.2,71.9,31.4,1007.8,0.0,,32.0
2023-02-12,168.0,2.3,28.6,69.6,31.8,1008.2,0.0,,34.0
2023-02-13,169.0,2.0,28.2,71.8,31.4,1008.1,0.0,,39.0
2023-02-14,154.0,1.4,27.9,66.2,29.9,1007.7,0.0,,45.0
2023-02-15,115.0,2.1,26.7,74.1,28.7,1011.1,0.0,,51.0
2023-02-16,73.0,2.2,26.5,45.6,26.8,1012.7,0.0,,29.0
2023-02-17,79.0,2.8,25.0,62.3,26.0,1012.7,0.0,,37.0
2023-02-18,339.0,1.9,25.2,54.1,26.1,1011.0,0.0,,42.0
2023-02-19,20.0,2.2,27.5,45.8,27.6,1009.8,0.0,,59.0
2023-02-20,195.0,1.2,25.7,57.7,26.5,1011.0,0.0,,35.0
2023-02-21,132.0,1.7,26.0,55.6,26.8,1011.5,0.0,,43.0
2023-02-22,107.0,2.1,26.3,56.6,27.1,1011.2,0.0,,47.0
2023-02-23,133.0,1.1,26.6,56.6,27.4,1009.9,0.0,,59.0
2023-02-24,69.0,2.3,28.4,43.2,28.2,1010.6,0.0,,62.0
2023-02-25,86.0,4.8,26.7,35.3,26.5,1015.2,0.0,,42.0
2023-02-26,67.0,3.3,24.5,36.8,25.4,1017.4,0.0,,42.0
2023-02-27,14.0,2.5,23.3,47.6,25.2,1016.1,0.0,,50.0
2023-02-28,357.0,2.4,24.7,46.9,25.7,1014.4,0.0,,70.0
2023-03-01,329.0,1.9,26.8,44.4,27.0,1013.0,0.0,,89.0
2023-03-02,74.0,2.2,26.9,46.6,27.1,1013.3,0.0,,66.0
2023-03-03,144.0,1.2,25.6,56.8,26.5,1014.9,0.0,,53.0
2023-03-04,84.0,2.1,25.9,49.9,26.5,1015.2,0.0,,62.0
2023-03-05,75.0,2.0,25.8,53.9,26.5,1014.3,0.0,,62.0
2023-03-06,70.0,1.8,26.0,56.1,26.8,1012.7,0.0,,68.0
2023-03-07,196.0,1.6,26.9,53.3,27.5,1012.0,0.0,,73.0
2023-03-08,176.0,1.4,27.9,57.1,29.0,1010.9,0.0,,91.0
2023-03-09,170.0,2.0,27.5,62.8,28.9,1010.5,0.0,,96.0
2023-03-10,155.0,1.8,27.6,57.8,28.7,1009.7,0.0,,77.0
2023-03-11,168.0,2.5,28.5,73.8,32.4,1009.4,0.0,,87.0
2023-03-12,150.0,2.9,29.1,64.5,31.9,1010.0,0.0,,67.0
2023-03-13,33.0,3.1,26.8,52.6,27.3,1011.6,0.0,,65.0
2023-03-14,18.0,1.5,26.7,57.0,27.5,1009.0,0.0,,55.0
2023-03-15,174.0,2.5,29.4,44.5,29.5,1008.8,0.0,,59.0
2023-03-16,159.0,2.6,25.4,88.1,26.6,1009.3,0.0,,55.0
2023-03-17,176.0,3.2,29.0,62.1,31.4,1009.0,0.0,,47.0
2023-03-18,172.0,3.6,29.5,59.0,31.8,1007.6,0.0,,41.0
2023-03-19,176.0,4.8,31.6,47.6,33.2,1007.1,0.0,,45.0
2023-03-20,186.0,2.6,30.0,56.1,32.1,1005.5,0.0,,46.0
2023-03-21,179.0,3.3,29.3,60.6,31.7,1005.8,0.0,,42.0
2023-03-22,174.0,3.4,31.1,57.8,34.4,1004.4,0.0,,43.0
2023-03-23,167.0,2.8,30.8,57.0,33.7,1005.1,0.0,,45.0
2023-03-24,169.0,3.0749999999999997,30.7,57.0,33.6,1005.6,0.0,,52.0
2023-03-25,171.0,3.3499999999999996,31.1,58.6,34.7,1005.7,0.0,,55.0
2023-03-26,173.0,3.625,30.9,58.1,34.2,1005.0,0.0,,53.0
2023-03-27,175.0,3.9,30.8,62.5,35.0,1005.9,0.0,,57.0
2023-04-12,172.0,3.9,32.1,62.2,38.0,1004.9,0.0,,71.0
2023-04-13,171.0,2.9,31.9,53.7,35.1,1004.9,0.0,,74.0
2023-04-14,163.0,2.8,31.8,55.8,35.4,1004.6,0.0,,72.0
2023-04-15,165.0,3.4,32.4,60.2,38.1,1003.9,0.0,,90.0
2023-04-16,171.0,4.0,31.0,63.8,35.8,1005.0,0.0,,93.0
2023-04-17,169.0,3.4,32.0,56.7,36.0,1005.9,0.0,,91.0
2023-04-18,171.0,4.5,32.4,57.9,37.3,1005.2,0.0,,69.0
2023-04-19,172.0,3.3,32.8,54.9,37.3,1002.0,0.0,,63.0
2023-04-20,162.0,3.1,32.7,49.3,35.4,1001.2,0.0,,77.0
2023-04-21,163.0,2.8,32.9,45.4,34.9,1002.1,0.0,,71.0
2023-04-22,171.0,3.4,32.8,47.0,35.1,1003.2,0.0,,76.0
2023-04-23,162.0,3.6,32.7,52.6,36.4,1006.0,0.0,,68.0
2023-04-24,156.0,1.9,32.3,48.4,34.6,1007.3,0.0,,44.0
2023-04-25,158.0,3.7,33.2,43.5,34.9,1005.3,0.2,,61.0
2023-04-26,123.0,2.3,27.9,67.4,30.2,1007.4,0.0,,29.0
