Date,Wind Dir,Wind Speed,Temp.,Humi.,heatidx,Pres.,Prec.,Vis.,PM2.5
2023-03-20,215.0,1.7,29.4,47.7,30.0,990.6,0.0,,45.0
2023-03-21,224.0,2.6,31.3,47.1,32.6,990.7,0.0,,46.0
2023-03-22,219.0,3.0,31.1,47.1,32.2,989.4,0.0,,48.0
2023-03-23,212.0,2.4,31.0,47.1,32.0,990.0,0.0,,40.0
2023-03-24,179.0,1.8,30.4,47.2,31.3,990.7,0.0,,43.0
2023-03-25,224.0,2.5,30.4,47.2,31.2,990.8,0.0,,82.0
2023-03-26,212.0,2.8,30.4,47.2,31.2,990.3,0.0,,58.0
2023-03-27,140.0,2.0,29.9,47.5,30.5,991.1,0.0,,60.0
2023-03-28,211.0,3.2,31.9,46.9,33.5,992.8,0.0,,43.0
2023-03-29,212.0,3.5,30.6,47.3,31.5,992.7,0.0,,34.0
2023-03-30,216.0,2.2,30.2,47.3,30.9,990.8,0.0,,41.0
2023-03-31,244.0,1.8,28.7,47.8,29.1,991.3,0.0,,50.0
2023-04-01,342.0,2.0,28.3,48.1,28.6,991.1,0.0,,45.0
2023-04-02,211.0,3.0,30.5,47.3,31.3,990.1,0.0,,49.0
2023-04-03,219.0,2.2,30.9,47.1,31.9,989.9,0.0,,38.0
2023-04-04,225.0,3.0,30.7,47.2,31.6,989.3,0.0,,49.0
2023-04-05,182.0,2.0,30.4,47.3,31.1,990.3,0.0,,57.0
2023-04-06,219.0,1.4,30.8,47.1,31.7,991.0,0.0,,64.0
2023-04-07,203.0,2.4,31.5,47.0,32.9,993.1,0.0,,67.0
2023-04-08,192.0,1.9,30.9,47.1,31.9,995.1,0.0,,52.0
2023-04-09,220.0,1.8,30.3,47.4,31.1,994.3,0.0,,34.0
2023-04-10,206.0,1.7,31.7,47.0,33.1,992.1,0.0,,45.0
2023-04-11,228.0,2.0,31.3,47.0,32.6,991.2,0.0,,55.0
2023-04-12,234.0,2.3,32.7,46.6,34.8,990.0,0.0,,66.0
2023-04-13,225.0,2.0,32.1,46.7,33.8,990.1,0.0,,66.0
2023-04-14,232.0,1.8,31.9,46.9,33.5,989.9,0.0,,68.0
2023-04-15,213.0,1.8,33.8,46.3,36.7,989.2,0.0,,73.0
2023-04-16,321.0,2.0,31.2,47.1,32.4,990.3,0.0,,75.0
2023-04-17,216.0,2.7,32.7,46.6,34.8,991.0,0.0,,69.0
2023-04-18,214.0,3.6,33.8,46.3,36.7,990.1,0.0,,68.0
2023-04-19,214.0,3.5,32.6,46.7,34.6,987.1,0.0,,64.0
2023-04-20,217.0,3.2,32.0,46.8,33.6,986.6,0.0,,71.0
2023-04-21,270.0,2.7,31.4,47.0,32.7,987.6,0.0,,69.0
2023-04-22,219.0,2.1,31.0,47.1,32.1,988.9,1.0,,61.0
2023-04-23,241.0,2.7,28.9,48.0,29.3,992.4,6.0,,49.0
2023-04-24,33.0,1.5,30.2,47.5,30.9,993.1,0.0,,32.0
2023-04-25,9.0,2.5,30.1,47.5,30.8,991.4,52.0,,36.0
2023-04-26,80.0,2.1,27.5,48.6,27.8,993.1,1.6,,30.0
2023-04-27,8.0,2.3,27.0,48.7,27.4,993.6,0.4,,26.0
2023-04-28,232.0,1.5,30.5,47.6,31.4,991.4,0.0,,35.0
2023-04-29,312.0,2.2,29.5,47.8,30.1,991.3,0.0,,37.0
2023-04-30,2.0,2.3,28.7,48.2,29.1,992.7,0.0,,26.0
2023-05-01,341.0,2.1,30.3,47.5,31.1,992.4,0.0,,24.0
2023-05-02,166.0,2.2,29.7,47.8,30.2,993.1,0.0,,26.0
2023-05-03,265.0,1.6,28.1,48.4,28.4,992.9,0.0,,31.0
2023-05-04,201.0,2.1,30.9,47.4,32.0,989.8,0.0,,36.0
2023-05-05,204.0,3.1,33.0,46.7,35.3,986.9,0.0,,37.0
2023-05-06,220.0,2.4,33.9,46.4,37.0,985.8,0.0,,37.0
2023-05-07,214.0,2.9,33.9,46.3,37.0,985.9,0.0,,44.0
2023-05-08,211.0,2.0,30.0,47.7,30.7,990.1,0.0,,41.0
2023-05-09,196.0,2.4,29.5,47.9,30.0,991.2,0.0,,37.0
2023-05-10,185.0,1.8,27.5,48.7,27.8,992.9,0.0,,22.0
2023-05-11,331.0,1.5,28.6,48.3,29.0,993.1,0.0,,18.0
2023-05-12,329.0,2.3,26.8,49.0,27.2,993.6,0.0,,17.0
2023-05-13,300.0,1.8,28.3,48.4,28.7,992.8,8.2,,16.0
2023-05-14,225.0,2.4,27.5,48.7,27.8,992.7,11.6,,18.0
2023-05-15,216.0,2.9,28.4,48.3,28.7,993.1,0.2,,26.0
2023-05-16,236.0,2.5,29.6,47.8,30.1,993.2,0.0,,28.0
2023-05-17,240.0,2.0,30.4,47.5,31.2,992.7,0.0,,31.0
2023-05-18,231.0,2.1,31.1,47.3,32.3,991.1,0.0,,37.0
2023-05-19,227.0,1.8,31.6,47.1,33.1,989.3,0.0,,44.0
2023-05-20,207.0,2.2,32.5,46.8,34.5,989.5,0.0,,42.0
2023-05-21,221.0,1.8,31.7,47.0,33.1,991.0,0.0,,43.0
2023-05-22,201.0,2.8,28.8,48.0,29.2,991.9,1.8,,29.0
2023-05-23,201.0,2.7,29.2,47.9,29.7,991.5,0.0,,20.0
2023-05-24,231.0,1.7,29.1,47.9,29.5,991.0,0.0,,21.0
2023-05-25,224.0,2.6,31.2,47.2,32.4,991.0,0.0,,26.0
2023-05-26,222.0,2.2,31.6,47.1,33.0,990.5,0.0,,31.0
2023-05-27,327.0,2.1,29.1,48.1,29.6,989.5,43.8,,29.0
2023-05-28,13.0,1.7,26.7,49.1,27.1,990.1,16.8,,20.0
2023-05-29,18.0,1.9,28.2,48.6,28.5,990.8,0.4,,17.0
2023-05-30,198.0,2.0,30.3,47.8,31.1,989.5,2.2,,13.0
