Date,Wind Dir,Wind Speed,Temp.,Humi.,heatidx,Pres.,Prec.,Vis.,PM2.5
10/14/2016,305.0,3.2,28.3,77.0,32.3,1004.1,2.2,,24.0
12/4/2016,351.0,4.4,27.5,71.0,29.9,1008.6,3.0,,31.0
12/5/2016,344.0,4.3,27.1,71.1,29.1,1009.8,0.0,,33.0
1/4/2017,335.0,4.3,26.7,68.7,28.2,1009.2,0.0,,35.0
2/3/2017,193.0,1.8,26.4,74.7,28.1,1011.0,0.0,,44.0
2/11/2017,359.0,3.0,26.7,63.1,27.9,1013.5,0.0,,68.0
2/21/2017,163.0,1.2,28.4,65.0,30.7,1009.4,0.0,,47.0
6/14/2017,254.0,2.2,28.8,62.1,31.0,1008.1,0.0,,34.5
6/15/2017,252.0,1.2,29.9,67.4,34.2,1008.1,0.0,,22.0
6/29/2017,209.0,1.9,29.9,70.8,34.9,1005.6,0.0,,15.5
7/3/2017,225.0,2.0,27.5,80.2,30.9,1006.8,4.0,,9.0
7/30/2017,272.0,6.5,33.9,54.3,39.6,1002.7,0.0,,14.0
8/7/2017,235.0,1.4,28.2,80.6,32.7,1006.4,0.4,,8.0
8/20/2017,224.0,2.2,28.6,74.5,32.6,1003.5,0.0,,7.0
8/21/2017,209.0,0.8,28.4,77.2,32.7,1003.4,4.4,,6.0
8/26/2017,240.0,2.6,27.7,78.7,31.2,1002.2,15.2,,5.0
9/19/2017,282.0,3.3,29.8,71.6,34.9,1005.9,18.2,,18.0
9/21/2017,326.0,3.0,29.7,71.9,34.6,1003.4,1.6,,31.0
10/31/2017,327.0,4.7,25.6,69.4,26.8,1010.6,0.0,,44.0
11/1/2017,334.0,3.8,25.5,74.1,26.7,1009.5,0.0,,43.0
11/2/2017,341.0,5.3,27.3,69.9,29.4,1008.0,0.0,,42.0
11/11/2017,324.0,3.3,25.9,85.8,27.5,1008.4,41.0,,22.0
11/15/2017,314.0,1.0,28.6,77.1,33.2,1008.4,0.0,,23.0
11/28/2017,329.0,5.2,26.5,73.0,28.3,1009.9,0.0,,24.0
12/12/2017,172.0,0.8,27.9,72.2,30.8,1010.0,0.0,,40.0
12/21/2017,337.0,6.8,20.5,51.4,25.0,1015.5,0.0,,64.0
1/5/2018,258.0,1.3,27.5,69.5,29.8,1006.8,0.0,,48.0
1/9/2018,175.0,1.2,28.7,72.0,32.5,1010.0,0.0,,22.0
1/10/2018,6.0,1.9,24.6,88.4,24.9,1012.6,0.0,,26.0
1/19/2018,336.0,2.6,27.0,62.6,28.3,1008.3,0.0,,69.0
1/21/2018,346.0,1.6,27.4,67.6,29.4,1007.1,0.0,,66.0
