Date,Wind Dir,Wind Speed,Temp.,Humi.,heatidx,Pres.,Prec.,Vis.,PM2.5
2018-11-03,40.0,1.7,27.7,58.0,28.8,1006.5,0.4,,29.0
2018-11-14,1.0,0.6,29.2,67.1,32.7,1003.3,0.0,,22.0
2018-11-21,279.0,1.1,29.7,60.5,32.3,1005.2,0.0,,19.0
2018-12-06,83.0,0.7,29.0,57.5,30.7,1003.5,0.0,,26.0
2018-12-13,40.0,4.0,26.0,50.3,26.6,1008.9,0.0,,12.0
2018-12-21,278.0,1.1,29.3,57.7,31.2,1004.4,0.0,,41.0
2018-12-25,301.0,1.0,28.1,49.6,28.5,1003.6,0.0,,25.0
2019-01-09,58.0,1.5,27.1,57.9,28.1,1007.0,0.0,,43.0
2019-02-06,271.0,2.3,29.0,61.6,31.3,1005.2,0.0,,22.0
2019-02-07,270.0,2.9,30.2,56.9,32.6,1005.9,0.0,,25.0
2019-02-15,234.0,2.2,29.7,52.5,31.0,1007.4,0.0,,34.0
2019-03-15,270.0,3.4,30.1,58.8,32.7,1006.0,6.2,,27.0
2019-03-23,253.0,2.3,31.9,48.8,33.9,1002.5,3.2,,27.0
2019-03-25,245.0,1.2,25.6,80.3,26.9,1006.0,19.2,,19.0
2019-04-12,248.0,3.3,31.9,53.2,34.9,1001.5,0.0,,15.0
2019-04-13,250.0,3.0,32.2,53.3,35.6,1002.4,0.0,,17.0
2019-04-26,277.0,2.9,30.6,59.8,33.9,1001.0,35.0,,20.0
2019-05-06,253.0,4.0,32.2,56.6,36.5,999.2,0.0,,15.0
2019-05-14,260.0,2.2,28.4,72.5,31.9,1001.7,0.2,,17.0
2019-05-16,252.0,1.4,27.8,76.4,31.1,1002.5,0.4,,16.0
2019-05-18,257.0,3.4,31.2,58.4,34.9,1000.5,0.0,,23.0
2019-05-20,270.0,3.6,31.1,60.2,35.1,1001.6,0.0,,16.0
2019-06-02,262.0,2.3,31.0,58.9,34.6,1001.4,0.0,,11.0
2019-06-03,261.0,1.8,31.6,56.3,35.2,1001.3,0.0,,8.0
2019-06-12,236.0,2.6,29.6,66.1,33.3,1001.0,0.0,,7.0
2019-06-15,263.0,2.5,29.2,67.7,32.6,1000.9,8.8,,9.0
2019-06-19,253.0,2.7,29.4,65.2,32.7,1001.1,0.0,,11.0
2019-06-23,262.0,1.6,28.5,78.7,33.2,999.5,33.0,,13.0
2019-06-24,267.0,0.9,27.8,79.8,31.6,1001.3,53.6,,8.0
2019-07-12,267.0,3.3,30.2,57.7,32.8,1002.9,0.0,,11.0
2019-07-14,264.0,3.8,29.9,58.5,32.3,999.9,0.0,,12.0
2019-07-16,267.0,3.9,30.8,58.0,34.0,998.2,0.0,,9.0
2019-07-18,254.0,3.1,30.2,62.4,33.7,997.9,0.0,,9.0
