Date,Wind Dir,Wind Speed,Temp.,Humi.,heatidx,Pres.,Prec.,Vis.,PM2.5
2014-03-19,199.0,3.1,30.5,49.2,31.6,987.6,0.0,,64.0
2014-03-20,265.0,3.2,28.1,58.8,29.5,987.8,0.4,,40.0
2014-04-10,299.0,1.3,30.7,58.2,33.7,987.5,0.0,,69.0
2014-04-13,296.0,2.3,28.2,68.2,30.7,988.6,7.6,,38.0
2014-05-12,190.0,2.2,30.0,68.1,34.5,985.8,6.8,,14.0
2014-05-30,161.0,1.7,28.7,73.0,32.5,984.6,0.0,,16.0
2014-06-12,194.0,2.3,29.0,68.7,32.5,979.7,0.4,,11.0
2014-07-04,220.0,2.4,30.3,63.7,34.3,982.2,0.0,,9.0
2014-07-11,215.0,2.0,27.8,70.0,30.2,983.7,0.2,,10.0
2014-08-17,215.0,1.9,27.9,73.5,31.0,986.3,0.0,,10.0
2016-12-11,10.0,2.7,24.3,61.0,25.5,988.6,0.0,,63.0
2016-12-13,15.0,0.9,23.1,74.6,23.8,988.4,0.0,,43.0
2017-01-03,50.0,2.7,25.0,65.2,26.0,990.5,0.0,,40.0
2017-01-04,39.0,2.5,24.7,66.7,25.7,991.0,0.0,,37.0
2017-01-10,360.0,1.8,24.2,81.6,24.5,989.2,0.2,,40.5
2017-02-01,52.0,1.2,24.0,64.2,25.2,992.8,0.0,,44.0
2017-02-03,131.0,1.3,24.7,73.1,25.6,991.5,0.0,,50.0
2017-02-09,95.0,2.3,24.6,62.0,25.7,991.0,0.0,,56.0
2017-02-24,119.0,2.8,29.3,66.4,32.6,990.7,1.2,,53.0
2017-02-25,54.0,2.4,23.5,75.8,24.1,991.4,2.0,,44.666666666666664
2017-03-16,164.0,2.5,26.7,77.7,29.0,987.8,0.2,,36.33333333333333
2017-04-10,212.0,3.9,32.2,60.5,37.6,984.7,0.0,,28.0
2017-04-24,181.0,2.7,27.0,75.9,29.3,987.6,9.6,,37.0
2017-05-04,209.0,3.0,28.2,78.0,32.4,988.2,26.6,,34.0
2017-05-23,214.0,2.5,28.5,82.0,33.8,984.6,4.0,,25.0
2017-06-01,222.0,3.5,30.1,73.8,36.3,985.0,0.0,,19.0
2017-06-05,220.0,3.3,29.7,70.7,34.6,983.9,0.0,,17.0
2017-06-07,156.0,1.9,27.0,85.2,30.3,985.2,4.2,,15.0
2017-06-08,163.0,1.8,26.5,88.3,29.3,984.6,8.2,,13.0
2017-06-14,160.0,1.2,26.6,90.7,29.6,987.0,29.6,,10.5
2017-07-03,261.0,3.1,29.1,71.2,33.2,985.8,0.0,,8.0
2017-07-06,226.0,2.6,28.3,76.4,32.1,985.0,0.0,,12.0
2017-07-09,232.0,2.3,27.7,78.0,31.1,987.0,0.0,,9.0
2017-07-12,215.0,2.0,28.1,77.4,31.8,985.9,0.0,,9.0
2017-07-13,230.0,1.2,26.1,88.4,28.2,985.3,6.6,,10.0
2017-07-16,258.0,1.3,27.0,83.9,30.1,982.1,9.0,,10.0
