epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,23,,,6.831714153289795,0.27393144369125366,9.555659294128418,0.30789369344711304,3.5000805854797363
0,23,5.568766117095947,,,,,,
1,47,,,5.531422138214111,0.22662027180194855,8.069173812866211,0.22530096769332886,3.0595180988311768
1,47,3.8826122283935547,,,,,,
2,49,,3.666252613067627,,,,,
2,71,,,5.537360191345215,0.22414493560791016,7.920151710510254,0.23314806818962097,3.010756492614746
2,71,3.495389223098755,,,,,,
3,95,,,6.521883964538574,0.3059503734111786,8.682174682617188,0.25711095333099365,3.2274727821350098
3,95,3.2146871089935303,,,,,,
4,99,,2.563559055328369,,,,,
4,119,,,5.142594814300537,0.2164195328950882,7.380581855773926,0.21522922813892365,2.8093254566192627
4,119,3.142643690109253,,,,,,
5,143,,,5.3946428298950195,0.26171016693115234,7.128223419189453,0.22848297655582428,2.830392360687256
5,143,3.021742105484009,,,,,,
6,149,,2.735806703567505,,,,,
6,167,,,5.008299350738525,0.2252202183008194,6.831137657165527,0.20864148437976837,2.725429058074951
6,167,2.909256935119629,,,,,,
7,191,,,5.045827865600586,0.22978299856185913,6.848379135131836,0.21055179834365845,2.7043964862823486
7,191,2.8603765964508057,,,,,,
8,199,,2.894148588180542,,,,,
8,215,,,5.05089807510376,0.22042591869831085,7.086884021759033,0.20737339556217194,2.7259199619293213
8,215,2.746917963027954,,,,,,
9,239,,,5.012376308441162,0.21449068188667297,7.120259761810303,0.20638741552829742,2.85414719581604
9,239,2.7052109241485596,,,,,,
10,249,,2.6029727458953857,,,,,
10,263,,,5.634782791137695,0.25489577651023865,7.944533348083496,0.22292721271514893,2.9498252868652344
10,263,2.63859486579895,,,,,,
11,287,,,5.162176609039307,0.23393894731998444,7.117920398712158,0.21269285678863525,2.685330390930176
11,287,2.652263641357422,,,,,,
12,299,,3.0516622066497803,,,,,
12,311,,,5.068132400512695,0.22778794169425964,6.959057331085205,0.20881585776805878,2.7158188819885254
12,311,2.624678373336792,,,,,,
13,335,,,5.199866771697998,0.22798143327236176,7.1850104331970215,0.21254082024097443,2.699343204498291
13,335,2.577916383743286,,,,,,
14,349,,2.923527717590332,,,,,
14,359,,,5.167503356933594,0.2224513739347458,7.148038387298584,0.2113460898399353,2.727574348449707
14,359,2.6529934406280518,,,,,,
15,383,,,4.873957633972168,0.21632473170757294,6.762619495391846,0.20238322019577026,2.564823865890503
15,383,2.5222253799438477,,,,,,
16,399,,2.4330451488494873,,,,,
16,407,,,5.048012733459473,0.219795823097229,7.048320770263672,0.20592644810676575,2.666649103164673
16,407,2.505385637283325,,,,,,
17,431,,,4.991917133331299,0.2182334065437317,6.849201679229736,0.20649462938308716,2.6483004093170166
17,431,2.4866034984588623,,,,,,
18,449,,2.884269952774048,,,,,
18,455,,,5.480799198150635,0.23809699714183807,7.534747123718262,0.22359958291053772,2.9470386505126953
18,455,2.448853015899658,,,,,,
19,479,,,5.143428802490234,0.2365971952676773,7.0256123542785645,0.21258559823036194,2.68640398979187
19,479,2.4774367809295654,,,,,,
20,499,,2.440310001373291,,,,,
20,503,,,5.166537284851074,0.2321944683790207,7.153824329376221,0.21206286549568176,2.8410403728485107
20,503,2.460317850112915,,,,,,
21,527,,,5.304283618927002,0.23895126581192017,7.350581169128418,0.21612803637981415,2.8868863582611084
21,527,2.389163017272949,,,,,,
22,549,,2.3274037837982178,,,,,
22,551,,,4.907005786895752,0.21551401913166046,6.872491836547852,0.20307746529579163,2.6274185180664062
22,551,2.31376314163208,,,,,,
23,575,,,4.865578651428223,0.21651388704776764,6.785408020019531,0.20186935365200043,2.61592173576355
23,575,2.270660638809204,,,,,,
24,599,,2.328176975250244,,,,,
24,599,,,4.904463768005371,0.21986250579357147,6.808479309082031,0.2033635526895523,2.6562299728393555
24,599,2.2346174716949463,,,,,,
25,623,,,4.906619548797607,0.21627308428287506,6.8300018310546875,0.20313820242881775,2.641084671020508
25,623,2.221904754638672,,,,,,
26,647,,,4.971094608306885,0.22215090692043304,6.9132914543151855,0.2053249329328537,2.6902425289154053
26,647,2.2333736419677734,,,,,,
27,649,,2.3043570518493652,,,,,
27,671,,,4.935903549194336,0.22101238369941711,6.867032527923584,0.20417580008506775,2.6921467781066895
27,671,2.218151569366455,,,,,,
28,695,,,4.961818218231201,0.22261527180671692,6.907445907592773,0.2051279991865158,2.6927073001861572
28,695,2.2253830432891846,,,,,,
29,699,,1.981711506843567,,,,,
29,719,,,4.997114181518555,0.2270820289850235,6.909477710723877,0.2068406492471695,2.713646411895752
29,719,2.212829113006592,,,,,,
30,743,,,5.007653713226318,0.22575445473194122,6.940800189971924,0.2064867466688156,2.7196524143218994
30,743,2.2005999088287354,,,,,,
31,749,,2.142774820327759,,,,,
31,767,,,4.954196929931641,0.22202199697494507,6.857692241668701,0.20502769947052002,2.6520614624023438
31,767,2.2013823986053467,,,,,,
32,791,,,4.970521450042725,0.22241222858428955,6.913294792175293,0.20518805086612701,2.698641300201416
32,791,2.1741902828216553,,,,,,
33,799,,2.0211730003356934,,,,,
33,815,,,4.951721668243408,0.22127842903137207,6.89806604385376,0.20464986562728882,2.6907050609588623
33,815,2.1810097694396973,,,,,,
34,839,,,4.973943710327148,0.2233160138130188,6.913276672363281,0.20535850524902344,2.699561834335327
34,839,2.2298285961151123,,,,,,
35,849,,2.2048516273498535,,,,,
35,863,,,4.972434997558594,0.22331392765045166,6.9115190505981445,0.2053370624780655,2.697882652282715
35,863,2.1564767360687256,,,,,,
