epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,23,,,6.029147624969482,0.2837725579738617,7.979651927947998,0.25275611877441406,3.4402005672454834
0,23,5.751577377319336,,,,,,
1,47,,,6.268158912658691,0.31137028336524963,7.9854865074157715,0.2676924467086792,3.2585065364837646
1,47,3.8618011474609375,,,,,,
2,49,,3.458281993865967,,,,,
2,71,,,5.3212127685546875,0.22418159246444702,7.6084442138671875,0.21668775379657745,2.960599422454834
2,71,3.3488540649414062,,,,,,
3,95,,,5.675535678863525,0.26331543922424316,7.644289970397949,0.23196028172969818,2.9891762733459473
3,95,3.057819128036499,,,,,,
4,99,,2.6107139587402344,,,,,
4,119,,,5.5821309089660645,0.23592674732208252,8.033215522766113,0.21901729702949524,3.0692687034606934
4,119,2.7843267917633057,,,,,,
5,143,,,5.271091461181641,0.23386250436306,7.421085357666016,0.2130277454853058,2.9853923320770264
5,143,2.737201690673828,,,,,,
6,149,,2.5012741088867188,,,,,
6,167,,,5.867350101470947,0.2860283851623535,7.631494045257568,0.24640952050685883,3.144531011581421
6,167,2.6409664154052734,,,,,,
7,191,,,5.2319722175598145,0.22087635099887848,7.616061210632324,0.20894740521907806,2.9658889770507812
7,191,2.5634000301361084,,,,,,
