epoch,step,train_loss_epoch,train_loss_step,val_MAE,val_MAPE,val_RMSE,val_SMAPE,val_loss
0,14,,,4.43941068649292,0.4898415803909302,5.186482906341553,0.3658943474292755,2.7784273624420166
0,14,3.0243918895721436,,,,,,
1,29,,,3.6942226886749268,0.38326695561408997,4.308699607849121,0.3149995505809784,2.3006832599639893
1,29,2.343987464904785,,,,,,
2,44,,,3.597233533859253,0.39406818151474,4.168181419372559,0.3105831742286682,2.119877338409424
2,44,2.175916910171509,,,,,,
3,49,,2.477588176727295,,,,,
3,59,,,2.7263011932373047,0.26953592896461487,3.2913854122161865,0.23804913461208344,1.7357889413833618
3,59,2.0370802879333496,,,,,,
4,74,,,3.0757317543029785,0.2940797507762909,3.6224093437194824,0.26834210753440857,1.9165974855422974
4,74,1.9882208108901978,,,,,,
5,89,,,3.002443790435791,0.29824206233024597,3.485621929168701,0.2641788721084595,1.712785005569458
5,89,1.9695531129837036,,,,,,
6,99,,2.0231778621673584,,,,,
6,104,,,2.9698965549468994,0.2993743121623993,3.444523334503174,0.2630554437637329,1.8481017351150513
6,104,1.9065502882003784,,,,,,
7,119,,,2.8222365379333496,0.2896532118320465,3.2880184650421143,0.2514321208000183,1.7533187866210938
7,119,1.8827837705612183,,,,,,
8,134,,,2.776062488555908,0.275885671377182,3.2513225078582764,0.24576561152935028,1.759568691253662
8,134,1.8557072877883911,,,,,,
9,149,,2.086737871170044,,,,,
9,149,,,2.7150893211364746,0.2641851305961609,3.240821361541748,0.24113832414150238,1.6512768268585205
9,149,1.8161119222640991,,,,,,
10,164,,,2.75933837890625,0.28208327293395996,3.247154951095581,0.24593649804592133,1.6232666969299316
10,164,1.8190597295761108,,,,,,
11,179,,,2.7985360622406006,0.2922053933143616,3.28222918510437,0.25031593441963196,1.6704492568969727
11,179,1.7920491695404053,,,,,,
12,194,,,2.797992467880249,0.28760719299316406,3.2879538536071777,0.2496490478515625,1.7844831943511963
12,194,1.7868732213974,,,,,,
13,199,,1.9813613891601562,,,,,
13,209,,,2.872427225112915,0.30539366602897644,3.367722988128662,0.25688233971595764,1.7858868837356567
13,209,1.7886853218078613,,,,,,
14,224,,,2.826786756515503,0.28042933344841003,3.331556558609009,0.2503555417060852,1.6317470073699951
14,224,1.7563918828964233,,,,,,
15,239,,,3.003342866897583,0.3330434262752533,3.5345299243927,0.2684061527252197,1.7883288860321045
15,239,1.7514169216156006,,,,,,
16,249,,1.698667049407959,,,,,
16,254,,,3.022066116333008,0.3271971642971039,3.5145721435546875,0.26981815695762634,1.7985373735427856
16,254,1.7859435081481934,,,,,,
17,269,,,2.9543349742889404,0.31997546553611755,3.457390308380127,0.26435795426368713,1.7792916297912598
17,269,1.7279378175735474,,,,,,
18,284,,,2.868896961212158,0.30633923411369324,3.3689186573028564,0.2570638358592987,1.7935028076171875
18,284,1.6691758632659912,,,,,,
19,299,,1.424322485923767,,,,,
19,299,,,2.847029209136963,0.3019743859767914,3.346785306930542,0.2552010416984558,1.7445400953292847
19,299,1.658599853515625,,,,,,
20,314,,,2.841231346130371,0.2997773289680481,3.3311476707458496,0.25460413098335266,1.7077759504318237
20,314,1.669342041015625,,,,,,
21,329,,,2.8176698684692383,0.29753950238227844,3.308110237121582,0.25246497988700867,1.7270623445510864
21,329,1.6678537130355835,,,,,,
22,344,,,2.810128688812256,0.2956481873989105,3.3026821613311768,0.2516678273677826,1.6975752115249634
22,344,1.6657027006149292,,,,,,
23,349,,2.5954322814941406,,,,,
23,359,,,2.8332293033599854,0.3001841902732849,3.3279292583465576,0.25380146503448486,1.7150028944015503
23,359,1.6393017768859863,,,,,,
24,374,,,2.8451743125915527,0.3027722239494324,3.3412957191467285,0.254925012588501,1.761055588722229
24,374,1.6312556266784668,,,,,,
25,389,,,2.851423978805542,0.3044971227645874,3.3461508750915527,0.25549378991127014,1.7488118410110474
25,389,1.6391454935073853,,,,,,
26,399,,1.671926736831665,,,,,
26,404,,,2.8214125633239746,0.29834696650505066,3.3153188228607178,0.2527567446231842,1.729048252105713
26,404,1.6278995275497437,,,,,,
27,419,,,2.817122459411621,0.29842978715896606,3.3138742446899414,0.2524753510951996,1.7130833864212036
27,419,1.6349637508392334,,,,,,
28,434,,,2.81821870803833,0.29866263270378113,3.3152573108673096,0.25257715582847595,1.7156380414962769
28,434,1.6280597448349,,,,,,
29,449,,1.6915664672851562,,,,,
29,449,,,2.8192355632781982,0.2988279461860657,3.316394567489624,0.2526707053184509,1.7153502702713013
29,449,1.6233768463134766,,,,,,
30,464,,,2.8130154609680176,0.2975378632545471,3.3101892471313477,0.2521096169948578,1.7143146991729736
30,464,1.6216455698013306,,,,,,
